CompanyID,Name,MovieID,Studio,Num_Workers,CreatedIn
8177,Rothkirch Cartoon Film,204712,Sony Pictures,2984,2003
2036,Y Filme Directors Pool,6172,20th Century Fox,5083,1986
13591,Rundfunk Berlin-Brandenburg (RBB),78313,20th Century Fox,6813,1928
23622,Iskremas Filmproduktion,78313,Paramount,6136,2001
25164,Achterbahn AG,9496,Warner Bros,4383,1976
20736,Phillip Productions,233438,Universal Pictures,889,1935
5104,José Frade Producciones Cinematográficas S.A.,258751,Universal Pictures,2560,1970
65604,Garra Producciones [ve],258751,Paramount,4737,1971
25250,Fox Digital Studios,328595,Paramount,2937,1928
37217,Contradiction Films,293771,Universal Pictures,3093,2002
49712,Dead Rising Productions,293771,Universal Pictures,1681,1925
59429,Legendary Digital Media,293771,Warner Bros,1455,1963
70408,Tri-Coast,180721,20th Century Fox,7682,1998
70409,Mediacom Filmworks,180721,Warner Bros,6165,1925
70410,MVA-1,180721,Universal Pictures,6545,1924
7247,Bavaria Filmverleih- und Produktions GmbH,9565,20th Century Fox,2539,2012
4339,Rough Trade Distribution GmbH,9677,Universal Pictures,4540,1965
28957,Anolis Entertainment,9677,Warner Bros,55,1946
69281,e-m-s GmbH,9677,Warner Bros,2631,1964
30634,H&V Entertainment,9274,Warner Bros,8461,1960
45424,Heart & Soul Production,290864,20th Century Fox,8253,2009
45425,Beijing Silver Moon Productions,290864,Sony Pictures,2892,1947
18760,World Wide Pictures,22489,Sony Pictures,5554,1973
15694,Bob Banner Associates,257574,Universal Pictures,6897,1951
3881,Desert Moon Pictures,20893,20th Century Fox,8699,2008
3882,Indiesyndicate Productions,20893,Paramount,8408,1972
22933,OffSpring Productions,46368,Sony Pictures,7333,1990
22934,Workshop Films 2,46368,20th Century Fox,2023,1949
24180,Watermark Films,273341,20th Century Fox,2245,1972
46405,Poznan Film Group,299551,Sony Pictures,7624,1950
17105,Someone At The Door Productions,106717,20th Century Fox,8193,1931
47036,Universal Pictures International Production (UPIP),294993,20th Century Fox,7602,1928
47037,Irresistible Films,294993,Sony Pictures,3878,2017
31038,La Sienega Productions,146229,Warner Bros,5135,1986
3394,Sundream Motion Pictures,294991,Universal Pictures,4787,1956
52352,Great Point Media,314065,Paramount,289,1947
53245,Pygmalion Productions,314065,Universal Pictures,9158,2005
41607,Sheep Noir Films Inc.,267457,Warner Bros,3002,1945
41608,Productivity Media,267457,Warner Bros,905,2002
24637,Eleven Arts,274815,20th Century Fox,3288,1940
64038,Ameland Films,257134,Universal Pictures,603,2020
64040,Quadrant Motion Pictures,257134,Warner Bros,8184,1929
64041,Lawrence & Holloman Productions,257134,Universal Pictures,9470,1999
50995,TC Filmes,214135,Warner Bros,8436,1943
19070,Kaikai Kiki Co.,228426,Paramount,7388,1944
57503,Nishimura Motion Picture Model Makers Group,228426,Warner Bros,6044,1971
26593,Metaluna Productions,259843,Universal Pictures,9667,2009
64499,Tarea Fina,259843,20th Century Fox,2743,1920
70085,Salta la Liebre,259843,Universal Pictures,2021,1972
81895,Petit Films,129115,Sony Pictures,5452,1987
16948,La Unión de los Ríos,126883,Universal Pictures,8741,2020
28398,Chroma III Productions,52736,Paramount,4164,1997
84943,Robert P. Marcucci Productions,84724,Paramount,3823,1943
75373,Imaj Entertainment,35964,Paramount,3697,1946
42051,Troya Film,124611,Warner Bros,7959,1946
14418,Ugur Film,270336,Paramount,2916,2007
27753,Ambi Pictures,254023,Universal Pictures,736,1984
42158,Hammerton Productions,254023,20th Century Fox,2117,1958
8671,Kinoshita Komuten,131739,Paramount,5957,1996
40521,Watanabe Entertainment,131739,Universal Pictures,497,2003
40522,SBI Holdings,131739,Warner Bros,9366,2021
40523,Broadmedia Studios,131739,Warner Bros,343,1955
40527,Asatsu-DK,131739,20th Century Fox,4210,1995
40529,Yoshidamasaki,131739,20th Century Fox,2596,1988
57344,Serious Entertainment,44664,Universal Pictures,8317,1924
90274,Busterburger Limited Partnership,52117,20th Century Fox,7094,2000
25072,Mount Olympus Productions,67693,20th Century Fox,3825,2021
15095,Demitri Samaha Productions,57683,Warner Bros,9541,1929
43462,Highroad,88338,Universal Pictures,4228,1935
51566,KGB Media,244539,20th Century Fox,3584,2007
20491,Paradise Group,62678,Universal Pictures,2103,2012
4513,Romax,26447,Paramount,7162,1972
4515,Wescom,26447,Warner Bros,1749,1933
78766,Southwest Motion Pictures,81457,Warner Bros,2568,1993
79509,Check Productions,58507,Warner Bros,9979,1948
15845,Godmother Productions,210777,Sony Pictures,5618,1947
46441,Luka Productions,308504,Universal Pictures,6882,1936
80834,Route One Entertainment,308504,Paramount,8611,1988
87208,Sovik Global Contents Fund,308504,20th Century Fox,3789,1985
87210,Channel A,308504,Paramount,4423,1955
87211,DMM.com,308504,Universal Pictures,389,1965
87212,Maeil Broadcasting Network,308504,Warner Bros,2912,1964
34478,Run Rabbit Run Media,296029,Sony Pictures,663,1928
41474,Rodeo,85598,Universal Pictures,1153,1955
36551,Scary Pictures Productions,58411,Universal Pictures,9034,1924
36274,Hill/Mandelker Films,38923,20th Century Fox,6796,1998
90055,Fifteen,38981,Paramount,8308,1992
43051,Production Center of Andrei Konchalovsky,283703,Paramount,4561,2008
63305,FatFree Films,328763,20th Century Fox,7362,1969
8968,ABC Video Enterprises,18506,Sony Pictures,5455,1947
4221,Talent Television,13584,Warner Bros,620,1946
73587,Kabuli Film,158455,Warner Bros,8781,1966
73588,Ariroad,158455,Sony Pictures,5406,1952
16753,Gruskoff-Venture-Linson,111149,20th Century Fox,166,2016
21887,Kilburn Media,276902,Universal Pictures,7274,1957
76733,M.F.P.,284189,Paramount,3081,1927
5626,Hollytubs,36808,Universal Pictures,3506,1923
19535,Spectrum Cinema Productions,40600,Paramount,3101,1955
15289,Konigsberg/Sanitsky Company,24626,Universal Pictures,9876,1950
18952,Spectacular Trading International,27886,20th Century Fox,8483,1993
15674,Hickmar Productions,84997,20th Century Fox,8706,1968
10494,Alimar Productions,129332,Sony Pictures,7857,1960
10495,Thunder Pictures,129332,Universal Pictures,7352,1927
57412,Manfred Guthe,89931,Universal Pictures,1928,1949
4514,Romax Productions,30296,Sony Pictures,4931,1933
52539,Young Lake,29108,Sony Pictures,4686,1964
3630,Merlin Productions,334651,20th Century Fox,2584,2018
10864,CTV Television Network,44672,20th Century Fox,3859,1965
42231,Summer Release,202337,Universal Pictures,8813,1986
42232,Green Griffin,202337,20th Century Fox,5655,2012
8685,Eficine 226,242575,20th Century Fox,7783,1935
15877,Beanca Films,242575,Universal Pictures,3691,1929
18715,MPN Cologne Film 3,242575,Sony Pictures,706,1987
94427,Cloverleaf,30643,Universal Pictures,3201,1971
44539,Resource Films,54118,Warner Bros,9190,1969
44540,Fiducial Resource Industrial,54118,Universal Pictures,4160,1987
41730,Elías Querejeta P.C.,107287,Warner Bros,7257,1921
53583,Martin Chase Productions,65218,Universal Pictures,356,1994
28694,T&A Productions,77850,Warner Bros,8946,1998
39987,Playboy Entertainment Group,105246,Warner Bros,4542,1994
73679,Swordspoint Productions,188826,Universal Pictures,8919,2006
40065,GFT Paquin Entertainment,85230,20th Century Fox,8452,2021
59778,A113,158852,Paramount,4544,2013
6052,Aardvark Films,37582,20th Century Fox,1446,1979
12821,Broadbank Investments,37582,Warner Bros,3510,1969
33768,Solution Entertainment Group,255157,Universal Pictures,4403,1920
33769,Freedom Media,255157,Universal Pictures,2212,2016
33770,Siren Digital - Hollywood,255157,Universal Pictures,7726,1956
95096,Stone City Films,229328,Universal Pictures,4594,1942
27123,Cinémage 8,283708,Paramount,3198,1968
52590,Perceval Pictures,283708,Sony Pictures,877,2001
52591,Kaléo Films,283708,Warner Bros,2705,1993
52592,Jouror Développement,283708,Paramount,6761,1983
52593,B Media 2012,283708,20th Century Fox,8741,1936
52594,SofiTVCiné,283708,Sony Pictures,9303,1990
52595,Dévelopimage 2,283708,Sony Pictures,7914,1934
52596,Ciclic - Région Centre,283708,Universal Pictures,7575,1970
31279,Potemkino,284270,Paramount,5220,1946
38725,E1 Entertainment,186610,20th Century Fox,3546,1928
42513,Swearnet,186610,Universal Pictures,6144,1983
47750,Chapman Filmed Entertainment,312797,Universal Pictures,4272,1982
26421,Living Out Loud Films,229182,Warner Bros,9368,2004
80158,Storyhill,321678,Sony Pictures,2039,1972
4534,Hong Hwa Motion Picture Company,26569,20th Century Fox,6629,2020
43463,Sob Noisse Movies,253303,Sony Pictures,5554,2012
23404,IndustryWorks Distribution,261273,Paramount,4230,1961
41656,Lupin Film,312316,Warner Bros,1432,2016
15222,foprocine,52629,Universal Pictures,4217,1989
22589,Gobierno de la Ciudad de México,52629,Warner Bros,3216,2008
22590,Fonca,52629,Universal Pictures,2685,1954
7914,Epic Records,54770,Warner Bros,5595,1936
7915,Voice & Heart,54770,Universal Pictures,9271,1963
22715,Quaras,54770,Sony Pictures,5259,2010
74923,Culture Convenience Club (CCC),54770,Sony Pictures,9860,1962
90586,There Will Be Trivia,139302,Sony Pictures,9477,2008
90587,Cheremoya Films,139302,Sony Pictures,5432,1995
55289,Through Films,287587,Warner Bros,4033,2020
46241,Traverse Media,270654,Universal Pictures,1455,1963
34068,One Eyed,269776,Sony Pictures,7787,1957
34069,Panique,269776,Warner Bros,6250,1960
29519,Producciones Matouk,103199,Universal Pictures,5792,1944
23477,Annazan,90509,Warner Bros,6761,1968
17741,Cinecompany,195385,Sony Pictures,9789,1979
36107,Camden Productions Inc.,30034,Paramount,1934,1921
11384,Orofino,134693,Warner Bros,5222,1984
11974,Robert L. Jacks Productions,91472,Sony Pictures,2234,1922
42342,John Lamond Motion Picture Enterprises,85184,20th Century Fox,6367,2012
73765,Million Dollar Productions,94739,Universal Pictures,7053,1933
19426,Die Film GmbH,299353,Sony Pictures,8460,1964
36557,Imbissfilm,299353,20th Century Fox,7480,1953
13750,Peppertree Productions Inc.,28855,Warner Bros,4400,2005
75351,Allied Cine Group Pic II,91683,Warner Bros,9053,1955
38418,Mely Productions,270400,20th Century Fox,8511,1934
7550,Protean Image Group,38154,20th Century Fox,6417,1956
6129,Dualstar Entertainment Group,35703,Universal Pictures,4749,1929
14787,Arrowstorm Entertainment,281778,Warner Bros,9428,1928
43535,Plum Films,19599,20th Century Fox,1783,1969
21384,KinoAtis,260310,Paramount,3017,1954
1541,Terra Film Produktion,75066,Paramount,122,1965
7808,Fidès,75066,20th Century Fox,5043,2000
23249,G.E.S.I. Cinematografica,75066,Universal Pictures,6167,1966
8976,Media Max Productions,289720,Warner Bros,7935,1937
53445,Big Stone Pictures,282631,Paramount,5092,1944
12590,International Productions,154276,20th Century Fox,8111,1954
41197,Paragon Motion Pictures,241939,20th Century Fox,680,1999
92736,Canada Permanent Trust Company,241939,Sony Pictures,5653,1970
19020,Ecole Nationale Supérieure des Arts Décoratifs,246654,20th Century Fox,927,2008
4968,MotionWorks,12697,Universal Pictures,8998,1974
11918,Animationsfabrik,12697,Paramount,4343,1935
58675,Perry Street Pictures,142115,Sony Pictures,9692,2007
6565,Cinética Filmes e Produções,52333,Paramount,2590,1931
13702,Les Films Océanic,45873,Paramount,131,2018
46526,Xbox Entertainment Studios,284470,Universal Pictures,1381,1978
31527,Sat 1,332759,20th Century Fox,9964,1992
34271,Recyclewala Films,128207,Universal Pictures,8005,1956
5577,Independent Sovereign Films,35852,20th Century Fox,406,1951
49386,Antzworks,201132,Sony Pictures,9561,1976
7119,Hybrid,28904,Universal Pictures,629,2002
10377,Feifer Worldwide,28904,Universal Pictures,695,1941
68293,Upstream Pictures,46808,Warner Bros,6313,1964
73019,Filmzolfo,46808,Universal Pictures,8549,2017
22107,Sierra/Affinity,293863,Warner Bros,283,2002
78185,Noordinary Films,297702,20th Century Fox,1084,1931
78186,AMJ Productions,297702,20th Century Fox,6067,2001
48402,Producciones Insurgentes,132342,20th Century Fox,5171,1924
48403,San Mateo Films,132342,Warner Bros,1785,1945
26342,Full Blitz Entertainment,319389,20th Century Fox,4327,2010
41912,Magen Boys Entertainment,261906,Paramount,991,1939
33603,ShivHans Pictures,256924,Universal Pictures,399,1980
11470,Lähikuva Oy,143525,Warner Bros,1455,1927
4060,Confessions Productions (II),21891,20th Century Fox,7514,1981
50476,FROST Pictures,333089,Paramount,1595,1973
50477,Dos Dudes Pictures,333089,Universal Pictures,4370,1999
84212,Mary Murphy & Company,70758,Universal Pictures,9993,1977
12770,Hape-Film Company GmbH,87503,20th Century Fox,1796,1985
30391,Balcázar Producciones Cinematográficas,87503,Paramount,7946,1964
33855,Video-Tel International Productions,87503,Warner Bros,1404,1984
51899,Chiwake Films,336018,20th Century Fox,7380,1924
52412,Coop99 Filmproduktion,214074,Universal Pictures,4338,1950
2834,Nightmare Productions,13892,Universal Pictures,9410,1942
3969,Dynamic Entertainment DEH,21383,Universal Pictures,4816,1940
48401,Ten Furlongs,197583,20th Century Fox,6007,1931
74637,Baltic Pine Films,262009,Sony Pictures,6885,1923
4696,Same Player,250349,Sony Pictures,2635,1956
15507,Detalle Films,192712,Sony Pictures,4757,1994
51626,Over 9000 Pictures,296941,Paramount,950,1928
41397,Dewey Decimal Productions,311627,20th Century Fox,3391,1945
18215,Abtcon Pictures,31042,Universal Pictures,7744,1946
50089,Create Entertainment,289723,Paramount,177,2012
50090,Evince Productions,289723,Sony Pictures,1725,1981
22106,Widget Films,101669,Warner Bros,1827,1969
82620,Wood Entertainment,290304,Paramount,5215,2008
37648,Henry S. Kesler Productions,86768,Paramount,8475,2001
17954,Panaria,52702,20th Century Fox,633,2013
13757,Cinemagic Inc.,134608,Paramount,1516,1991
40780,M.D. Producciones Cinematográficas,134608,20th Century Fox,8744,1921
55737,The Culling Productions,309889,Warner Bros,6800,2005
55738,Silver Lining Media Group,309889,Universal Pictures,1205,2004
16712,Liberty Film,142358,Universal Pictures,9741,1945
16711,Harry Colombo Production,56177,Sony Pictures,8010,2012
62170,Castelao Pictures,328252,Sony Pictures,985,1988
62171,Film Produkcja,328252,Warner Bros,405,1965
23852,Aquila Cinematografica,63187,Universal Pictures,2044,1997
17950,Caravel Film,92705,Sony Pictures,5206,1982
64910,Filmarpa,155128,Paramount,6331,2018
55023,Samba Films,23334,20th Century Fox,9687,1989
16108,Film Division of General Teleradio,46626,Sony Pictures,7459,1942
16109,Visual Drama Inc.,46626,Warner Bros,5414,1936
36,Buena Vista Pictures,90171,Universal Pictures,4024,2007
54608,Promofilms S. A.,90171,Warner Bros,2554,1983
14078,The Documentary Group,173205,20th Century Fox,2196,1948
73067,Vulcan Productions,173205,20th Century Fox,7719,1971
5768,New World-Mutual,39412,Warner Bros,7354,2013
6060,AS Productions,40978,Sony Pictures,1260,1943
27139,Société Générale de Gestion Cinématographique (SGGC),61108,Sony Pictures,6229,1954
28535,Emaus Films S.A.,40348,Universal Pictures,8871,1966
41819,San Nicola Produzione Cinematografica,40348,Universal Pictures,4932,2020
5052,Kristal Film,39965,Paramount,6874,1970
41789,New Film Production S.r.l.,28682,Paramount,6248,1921
4787,Gico Cinematografica S.r.L.,28324,Universal Pictures,9736,1940
77369,Embassy Productions S.p.A.,28325,Paramount,1157,1959
82014,Staff,89817,Warner Bros,5036,1988
33650,Naxos Film,294085,Sony Pictures,3484,1954
40486,Parkville Pictures,249916,Paramount,8073,1963
83545,Cinestación,121929,Paramount,2865,1954
27991,Aquí y Allí Films,282983,Warner Bros,7111,2002
36434,Ocean Blue Entertainment,259611,20th Century Fox,2085,1999
27126,VEGA Film AG,214093,Universal Pictures,6857,1944
8500,Romana Film,182067,Warner Bros,7023,1999
11892,Copro Films,254321,20th Century Fox,219,1950
2410,Filmes,2192,Warner Bros,8873,2016
5724,Zagreb Film,229134,Sony Pictures,9046,2000
7830,Filmakers S.r.l.,49212,Warner Bros,5065,2004
10521,Paneuropean Production Pictures,94809,Warner Bros,6947,1971
1503,Telemondial,3701,Sony Pictures,3084,1954
4814,Munidal Film,28488,Universal Pictures,4530,1942
25107,National Cenematografica,3699,20th Century Fox,3462,1968
74679,La Volpe,148431,Paramount,5038,1935
22864,Flatbush Pictures,268159,Universal Pictures,7180,2021
50948,Finer Films,215946,Warner Bros,3919,1977
50950,Jin Chuan Pictures,215946,Paramount,6149,1969
87826,Sawhorse Productions,290656,Sony Pictures,841,1997
87827,Helios Productions (II),290656,Universal Pictures,3891,1983
33365,Mattel Playground Productions,316322,20th Century Fox,3406,1971
43498,Resnick Interactive Development,57737,Universal Pictures,7572,1959
4294,Merry Film,53019,Universal Pictures,4975,1973
67186,Quarante 12 Films,304410,Paramount,5124,2016
45198,Deutscher Filmförderfonds (DFFF),249070,Sony Pictures,6750,2004
95366,Alternate Current,96349,Sony Pictures,2144,1936
15396,Trinifold Management,54002,Universal Pictures,6300,1923
20943,Generate,21671,Sony Pictures,8857,1999
20944,Wabi Pictures,21671,Paramount,5302,1975
52295,RSS Production,335819,Paramount,7053,1949
69777,Projector Films,218670,20th Century Fox,4346,1953
76387,Filmlab,218670,Sony Pictures,2351,2005
57349,Zoom Cinema Entertainment,290815,20th Century Fox,5319,1963
1259,Shooting Star Filmcompany BV,193418,Warner Bros,9814,2012
35998,i2i Productions,298634,Paramount,554,1988
35999,Zard Productions,298634,Universal Pictures,1995,1984
32443,N-7411 Trondheim,232351,Paramount,1911,1972
32444,Faction Film,232351,Warner Bros,3772,2008
32445,Kjøpmannsgata 40,232351,Universal Pictures,3733,1989
7105,Mwana Productions,44720,Sony Pictures,453,2006
7106,Sylicone,44720,Sony Pictures,4381,1952
28769,Restraining Order,284581,Paramount,9861,1997
9030,Next Station Productions,182228,Universal Pictures,2956,1955
14290,The Institution,182228,Universal Pictures,4778,1937
75911,Variety Motion Pictures,85129,20th Century Fox,7759,1970
69840,Jump the Fence Productions,256562,Warner Bros,1619,1976
19532,United Pictures Organization,158443,Sony Pictures,189,1963
13635,Two Thirds Productions,179159,Paramount,4733,1929
73320,Stoecker Ecological,253291,Universal Pictures,6780,1958
73321,Felt Soul Media,253291,Sony Pictures,5112,1975
20581,Pictures in a Row,75910,Paramount,4715,1968
60030,Hunter Films,75910,Sony Pictures,2222,1977
60032,Listed Picture,75910,Paramount,6129,1995
60036,Tactical Media Productions,75910,Sony Pictures,3470,2021
31064,Surreal Films,42413,20th Century Fox,6327,1942
5164,Sigmund Neufeld Productions,110980,Warner Bros,1299,1926
21414,Feelgood Fiction,316715,Sony Pictures,6114,1964
25586,Baltic Film Services,316715,Warner Bros,2747,2008
43948,Vistaar Religare Film Fund,316715,Sony Pictures,2803,1974
68956,Bundesministerium des Inneren (BMI),50106,Universal Pictures,4984,1974
93134,Centre Pompidou,77352,20th Century Fox,6515,1996
93135,Centre de Creation Industrielle,77352,20th Century Fox,3934,1957
71767,Carver Films,306482,Warner Bros,7304,1938
16820,PingPongFilm,168758,Universal Pictures,144,1941
37723,Storm Vision Entertainment,301728,Paramount,4341,1930
53020,Eclectik Vision,301728,20th Century Fox,5830,1922
77479,Storm Alley Entertainment,301728,Universal Pictures,5133,1938
22974,Automatic Media,205466,Universal Pictures,9917,2010
26987,hugofilm,130612,Warner Bros,8254,1926
32485,Pokeepsie Films,284305,Universal Pictures,2351,2020
6353,Screen Media Films,101852,Universal Pictures,4133,2010
13002,FiGa Films,285581,Paramount,6169,1953
13003,Desvia,285581,Warner Bros,6274,1930
19144,Rising Sun Films,332835,Warner Bros,422,2021
49607,MSM Motion Pictures,332835,Universal Pictures,4539,1924
53252,Saraswati Entertainment Creations Limited,332835,Paramount,5901,1990
78747,Shadowland,326923,Sony Pictures,6078,1955
84911,Freibeuter Films,256021,20th Century Fox,8659,1924
12972,The Sabi Company,164286,Warner Bros,866,1975
19672,Kosakowski Films,252596,Paramount,3662,1924
33538,Painted Lady Productions,273879,Paramount,7797,1946
33540,Canada Limited,273879,Universal Pictures,6400,2012
22259,Les Films Dargaud,62363,20th Century Fox,7489,1946
15399,Cee Note,121927,Warner Bros,1382,1951
15400,Stranger Productions Inc.,121927,Sony Pictures,6411,2008
23868,Tiberius Film,172747,Universal Pictures,805,2017
6775,B.R.C Produzione S.r.l,46568,Warner Bros,3575,1934
21718,Amerinda Est,241562,Warner Bros,1846,2017
20998,Cimate Film,101652,Paramount,3109,2018
81293,Internazionale Nembo Distribuzione Importazione Esportazione Film,187447,20th Century Fox,2227,1973
9153,Tiki Film,97987,Sony Pictures,2100,1939
10988,Kantana Animation Studios,136368,20th Century Fox,2039,2007
79046,Golden Network Asia,136368,Paramount,7568,1953
80450,Naho Productions,108353,Sony Pictures,8796,1953
1376,Films Montana,134223,Sony Pictures,5859,1965
15555,Euan Lloyd Productions,134223,Universal Pictures,5663,2010
33649,Finarco,134223,Sony Pictures,8507,1940
10143,Productora Ocio,337101,Warner Bros,9164,2016
35118,Skatetown,90879,20th Century Fox,8775,1958
35119,KBC,90879,20th Century Fox,6026,1959
71751,J. Barry Kulick Production,259550,Universal Pictures,1743,1963
92031,Daniel Scharf Productions,1481,Sony Pictures,2101,1955
23366,Trio Cinema & Televisione,174754,Paramount,2970,1974
89292,Carl Froelich-Film GmbH,175869,Warner Bros,4895,2008
28955,Roser Film,147287,Universal Pictures,4217,1990
16191,Odeon Rybarczyk Productions,213857,Sony Pictures,6281,1969
65927,Yoruba Saxon Productions,277662,Paramount,4673,1977
65928,Sea Smoke Entertainment,277662,Sony Pictures,9127,1993
53729,Grand Productions (I),242629,Universal Pictures,6796,1993
81696,British Service Units,257084,Paramount,6189,1957
12575,Endor Productions,313867,Paramount,1508,1943
5311,Intermedia Network,57419,Paramount,3845,1993
91672,Angels Productions,42533,Paramount,3460,1978
7031,Dear America,61777,Sony Pictures,4074,1964
7032,GBA,61777,Paramount,6319,1945
33167,Tiedebaby Films,173165,Sony Pictures,612,2013
56343,Ace Film Company,326284,Paramount,6142,2010
56344,Chunqiu Time Culture Co.,326284,Paramount,7042,2002
23946,Nederlandse Christelijke Radio-Vereniging (NCRV),242065,Universal Pictures,7058,1984
35206,Living Stone,242065,Sony Pictures,7846,2016
36241,Mithya Talkies,241882,Sony Pictures,5709,1930
3994,Zee Limelight,21625,20th Century Fox,6134,1969
62889,Illusions Entertainment Corporation,48842,Universal Pictures,3021,1977
23260,Aurel Films,78478,Sony Pictures,394,1953
54838,Indieproduction,257521,Universal Pictures,6661,2021
54839,One Media,257521,Universal Pictures,7174,1935
8460,Double Helix Films,34312,Universal Pictures,6334,1978
25566,Seabourne Pictures,118612,Warner Bros,2766,1920
25567,Quite Quick Productions,118612,Sony Pictures,9914,1960
46132,SGL Entertainment,215976,Universal Pictures,5710,1947
89949,Vinay Pictures,58128,Warner Bros,7282,1934
64343,A.G. Films,21614,Warner Bros,4943,1999
67999,Jos-To Productions,88937,Paramount,1169,1965
52888,UNAM,256057,Paramount,2312,1951
52889,Catatonia Films,256057,Sony Pictures,792,1958
52924,Sly Predator,287424,Paramount,5051,1984
52925,Matt Baer Films,287424,Sony Pictures,5353,1992
68506,Gold Star Films,287424,Warner Bros,7380,2012
74208,Lotus Entertainment (I),287424,Warner Bros,832,2008
13032,Mount Everest Enterprises Ltd,28746,Sony Pictures,146,1994
2856,Eddie Wong Films,14067,Paramount,8828,1930
28671,Lindsay Shonteff Film Productions Limited,41051,Paramount,6711,1989
7714,The New Zealand Film Commission,223485,Sony Pictures,4961,1953
58085,DMC Films,223485,20th Century Fox,2288,1969
11086,Lunamine,138502,Paramount,9158,1963
11087,Victoria Deluxe,138502,Universal Pictures,3399,1933
27264,Liquid Noise Films,259830,Paramount,2538,1991
27267,Forefront Features,259830,20th Century Fox,3843,1944
27268,North Light Film Studios,259830,Warner Bros,7867,1987
27269,Moviebox,259830,Warner Bros,2887,1969
67255,"Intellectual Reserve, Inc.",291854,Warner Bros,2436,2014
10298,Orange Dot Entertainment,84572,Paramount,7446,2004
10299,Radius Productions,84572,Warner Bros,1891,1951
30569,Westwind Productions Inc.,65497,20th Century Fox,9444,1974
31246,Pierre David Entertainment,65497,20th Century Fox,5416,1997
14484,Empath Films,103675,Paramount,8114,2011
14485,Velvet Star Pictures,103675,Universal Pictures,4819,1944
55497,Sobras International Pictures,171424,Paramount,8971,2011
73624,Top Hat Releasing,171424,Warner Bros,366,1998
73625,BH Tilt,171424,Paramount,7503,1971
33135,Minotaur,33382,20th Century Fox,125,1975
39036,Atom Factory,337944,Paramount,5119,1941
53214,Group Effort Films,337944,Paramount,253,1966
53215,Get Lifted Film Company,337944,Universal Pictures,7945,1989
62230,Pinewood Pictures,292040,20th Century Fox,6617,1970
74607,Kick Film,322488,Sony Pictures,7510,1985
1847,Adder,5061,Sony Pictures,3825,1989
70659,Davis Equities Corporation Investment Partnerships,51560,20th Century Fox,8128,2006
70660,O&O Associates,51560,Sony Pictures,6974,2009
70661,Count Features,51560,Warner Bros,7630,1994
8680,Ukbar Filmes,91584,Sony Pictures,5608,1984
8940,CL Productions,91584,Warner Bros,4405,2011
8942,Geyzer Film Production,91584,20th Century Fox,3101,1941
8944,Pausilypon Film,91584,Sony Pictures,2713,1960
8945,Pi Film,91584,Sony Pictures,8673,1996
94671,Kaliber Film,91584,Warner Bros,7434,1966
3343,Warner Entertainment Japan,17566,Warner Bros,3212,1979
1846,Greater Films Ltd.,5056,Paramount,8439,2019
12161,Ashdown Film Productions,26181,Universal Pictures,5128,1941
37517,Monika Bacardi,277399,Sony Pictures,88,1923
37518,Red New Line,277399,Universal Pictures,8970,1963
43613,Trouper Productions,321769,Universal Pictures,3215,1960
45750,BOND360,321769,Sony Pictures,4829,2001
54041,Ito Productions,118575,Warner Bros,6236,1957
14224,Crystal Films,84628,Paramount,2174,1936
23589,Tuesday Films,84628,20th Century Fox,7449,2008
36195,Republic Pictures International,191322,Sony Pictures,4184,1936
35977,Califilm,61803,Sony Pictures,6344,2012
8128,Productions Two,78552,20th Century Fox,3821,1964
19570,Henry Halstead Productions,170277,Universal Pictures,5588,1965
48873,Le Vision Pictures,334132,Paramount,3307,1927
6223,Shanghai Animation Film Studio,47759,Universal Pictures,6511,2012
64052,Киностудия «Мосфильм»,20870,20th Century Fox,5438,1934
10454,Terzafilm Produzione Indipendente,46567,20th Century Fox,7950,1952
5569,Empire Motion Pictures,277778,Paramount,1294,1968
21576,Morphius Film,277778,20th Century Fox,707,1929
25933,Circle Pictures,277778,20th Century Fox,1749,1981
13617,R.U. Media,160833,Paramount,4506,1974
23290,Prodyuserskaya Firma Igorya Tolstunova,64483,Sony Pictures,6118,1977
60949,Hero Communications,186634,Universal Pictures,8097,2020
35411,Mediarts,110419,Sony Pictures,6013,1982
35412,Hemmings,110419,Sony Pictures,6285,1930
5712,Condor International Productions,3122,Universal Pictures,4585,1954
37004,Emedia Films,281418,Sony Pictures,7323,2017
15404,Eguiluz Films,112355,Paramount,2026,2015
25055,Double-Band films,276137,Universal Pictures,7987,2005
28536,Arrow Films,333381,Warner Bros,3719,1923
54268,Boo Pictures,333381,Sony Pictures,4242,1985
7139,Thirupathi Brothers,109835,20th Century Fox,987,1952
19546,Laser Unicorns,251516,Universal Pictures,5646,1992
92878,Oy Art Film,58859,Warner Bros,1339,1954
90793,Dibakar Banerjee Productions,320295,20th Century Fox,4720,1957
81175,Illuminati Films,323517,Warner Bros,2200,2014
86699,Maddock Films,323517,Sony Pictures,7471,1997
19538,Les Productions Audiovisuelles,64100,20th Century Fox,8754,1976
50998,AD406,269494,Sony Pictures,1566,2014
52691,Godwin-Willis,119687,20th Century Fox,1454,1952
3979,Mukta Searchlight Films,21567,Universal Pictures,4542,1963
10822,Jhamu Sughand Productions,21570,Paramount,6220,1972
80559,Bear Creek,42098,Paramount,2403,1999
54409,Survivor Productions,334074,Warner Bros,630,1939
52826,Two to Tangle Productions,318256,20th Century Fox,3379,1982
82957,Hertlandy Productions,337789,Sony Pictures,8343,1970
14094,Hoyts Distribution,122767,Universal Pictures,4600,1933
94300,BDB,122767,Universal Pictures,3013,1954
