directorID,department,gender,movieID,job,name,age,awards
55e36b29c3a36841940016ec,Directing,0,356862,Director,B. S. Johnson,65,1
52fe4bc7c3a36847f8213873,Directing,1,118014,Director,Germaine Dulac,59,2
52fe468bc3a36847f8104df9,Directing,2,44510,Director,David Lynch,41,8
566c67ee925141664f008bd4,Directing,0,372297,Director,Martin Prakkat,56,7
52fe46c4c3a368484e0a2b0d,Directing,0,63989,Director,Ivan Calbérac,73,4
52fe49b49251416c910b60c5,Directing,2,87081,Director,Sean Baker,61,2
52fe49809251416c910af599,Directing,2,86320,Director,Eduardo Coutinho,55,2
535470fac3a3681da0004ba1,Directing,2,86531,Director,Daniel Ribeiro,56,6
54a32ec09251411860002c0e,Directing,2,314837,Director,Masato Harada,38,1
5451427bc3a36802450048fb,Directing,2,299751,Director,Walter Salles,48,1
52fe464ec3a368484e0898f5,Directing,1,61348,Director,Darnell Martin,40,4
5633be18c3a3681b5e014df0,Directing,1,365997,Director,Toni Myers,75,1
52fe4e71c3a36847f8290501,Directing,1,237799,Director,Josiane Balasko,75,2
52fe48b0c3a36847f81744a3,Directing,2,54821,Director,Peter Lord,72,3
52fe4712c3a36847f8121da7,Directing,2,46879,Director,Mateo Gil,75,9
54afd4c39251414aee001ab6,Directing,0,316491,Director,Sergiu Nicolaescu,68,7
55c244509251413de5000221,Directing,2,353163,Director,Ricardo Trogi,42,7
52fe4c3ec3a368484e1ae751,Directing,0,138061,Director,Sean Dunne,58,3
56c8d72a925141173c00423b,Directing,0,383869,Director,Eric Lavaine,65,2
52fe4684c3a368484e094eb7,Directing,0,62592,Director,James Hayman,44,0
577f665f9251410c82001e77,Directing,2,173385,Director,Yorgos Lanthimos,52,2
52fe4a4dc3a368484e14bcef,Directing,2,120729,Director,John Schlesinger,57,0
52fe47abc3a36847f814202f,Directing,2,49855,Director,Jay Russell,74,4
57c1321292514170330057ce,Directing,2,268893,Director,Phil Vischer,43,4
563018d49251413b46000e0e,Directing,2,273296,Director,Mike Nawrocki,42,1
5409c6eb0e0a263a0d001db6,Directing,2,273309,Director,Mike Nawrocki,35,2
531d6fa092514177ab006991,Directing,2,112699,Director,Muzhi Yuan,48,2
597e47049251415d7801ed0b,Directing,2,246381,Director,Tyler Perry,72,0
52fe46cac3a368484e0a4059,Directing,1,64133,Director,Marguerite Duras,69,3
52fe4bdc9251416c75110461,Directing,0,149026,Director,Herbert Ross,52,1
52fe4c9fc3a36847f8237543,Directing,0,166610,Director,Norm McCabe,50,5
52fe47219251416c7508ec01,Directing,2,17376,Director,Michel Spinosa,46,0
52fe4519c3a368484e048825,Directing,2,26803,Director,Brian Gibson,66,0
5608f5d5925141305500728c,Directing,2,256916,Director,Jaime Chávarri,43,1
576a6385c3a36822430004df,Directing,2,149320,Director,Sidney Lumet,68,2
576a638e9251412c24000466,Directing,2,149320,Director,Joseph L. Mankiewicz,68,2
52fe4caf9251416c75122403,Directing,2,183889,Director,Sidney Lumet,66,0
52fe47d49251416c910770bf,Directing,0,80670,Director,Vyacheslav Ross,65,1
542903670e0a2655720046e5,Directing,2,68551,Director,Erik Van Looy,72,0
52fe4930c3a36847f818dd6f,Directing,0,57395,Director,Jia Zhangke,58,4
55db39fec3a36832070077f0,Directing,0,355998,Director,Eric Khoo,67,3
568f81169251411895001a8b,Directing,0,376482,Director,Jay Karas,49,0
52fe43eec3a368484e00687f,Directing,2,20583,Director,Michael Landon Jr.,58,1
52fe450c9251416c91025b2f,Directing,0,33317,Director,William K.L. Dickson ,53,2
54c3c90c9251416eae00eadb,Directing,0,33317,Director,William Heise,50,0
52fe4a2f9251416c750e0713,Directing,2,99313,Director,Claude Lelouch,51,3
579f31d8c3a36816eb000b60,Directing,2,407613,Director,Brian Posehn,51,3
56f73e3e9251411a61003064,Directing,0,389868,Director, Yeon Sang-Ho,59,0
52fe461a9251416c91049375,Directing,1,36926,Director,Rory Kennedy,43,1
52fe4ebc9251416c751609a9,Directing,2,228034,Director,Martin Guigui,35,1
559b152ac3a368717900053b,Directing,0,347763,Director,Ruth Platt,56,2
531706029251415883001841,Directing,0,68139,Director,Conor McPherson,64,7
52fe4f36c3a36847f82c5dcf,Directing,0,248694,Director,Rob Moretti,72,7
52fe4d73c3a36847f8261a41,Directing,0,176568,Director,Teuvo Tulio,74,1
52fe46f69251416c91065945,Directing,0,39061,Director,Riri Riza,49,0
5843acef92514169d9005d58,Directing,2,391779,Director,Sajid,49,3
5843ab6492514166ba0059a3,Directing,2,391779,Director,Farhad,52,1
56cf66669251413e6a003925,Directing,2,384573,Director,Andrew Rossi,36,3
56aa4f5cc3a36872cf007240,Directing,2,41844,Director,David Yates,73,2
52fe4c66c3a368484e1b654d,Directing,2,139521,Director,Vishal Bhardwaj,48,3
52fe478ac3a36847f813b34d,Directing,0,49199,Director,Andrew Lau,55,7
569fa95c925141384900258c,Directing,0,378450,Director,Paloma Aguilera Valdebenito,68,3
52fe46bfc3a368484e0a1a69,Directing,1,63877,Director,Susan Seidelman,59,0
53166c879251415883000db7,Directing,0,258026,Director,Nikos Panayotopoulos,73,3
52fe4726c3a36847f8125ef3,Directing,0,47234,Director,Renos Haralambidis,54,5
52fe4d07c3a368484e1d3171,Directing,2,205361,Director,Clark Johnson,39,0
5334e62d925141445d003314,Directing,2,261581,Director,Louis C.K.,63,1
5945aa28c3a36816f6018612,Directing,0,407048,Director,Kevin Dunn,68,2
53f3a4de0e0a2626b1000215,Directing,2,287603,Director,Steven Feinartz,38,0
52fe451e9251416c91028133,Directing,2,33495,Director,Carlo Vanzina,62,4
52fe495fc3a368484e127ea1,Directing,0,77137,Director,Giovanni Veronesi,58,4
52fe4972c3a36847f819aab9,Directing,0,58773,Director,Gabriele Salvatores,65,9
52fe45d4c3a36847f80dcbdb,Directing,0,41583,Director,Gabriele Salvatores,61,1
55e85c30c3a3682c62002869,Directing,2,357837,Director,David Winters,41,0
537778f5c3a368554200192f,Directing,2,270251,Director,Albert Maysles,36,1
53777928c3a368554a001a5d,Directing,2,270251,Director,David Maysles,47,2
52fe49459251416c910a7f33,Directing,2,85483,Director,Steven Spielberg,72,2
52fe4d19c3a368484e1d6fc9,Directing,2,206260,Director,Jay Chou,69,0
52fe49e29251416c750d6855,Directing,2,97513,Director,Stan Brakhage,52,0
52fe4d61c3a36847f825dc55,Directing,0,175587,Director,Robert F. McGowan,71,0
52fe4684c3a36847f810349f,Directing,0,44328,Director,Georges Méliès,74,0
566f43ab925141500100a7d2,Directing,0,372640,Director,Michel Leclerc,62,3
52fe49609251416c910ab4b9,Directing,2,85840,Director,George Seaton,54,2
52fe45d19251416c9103f669,Directing,2,36162,Director,Fyodor Khitruk,74,4
52fe45d19251416c9103f66f,Directing,2,36162,Director,Геннадий Сокольский,69,0
52fe4b4dc3a36847f81fd06d,Directing,2,114499,Director,James Algar,75,0
52fe4b4dc3a36847f81fd0a9,Directing,2,114503,Director,James Algar,48,1
52fe4b4ec3a368484e1829ef,Directing,2,130062,Director,Max Linder,53,0
57acebe49251414518000552,Directing,0,410965,Director,Jay Karas,68,3
5491691c925141472c001359,Directing,0,189291,Director,José Luis García Sánchez,50,2
52fe4d7f9251416c911182e9,Directing,2,198518,Director,Miguel Littín ,42,3
52fe46e1c3a36847f8117689,Directing,1,46040,Director,Farah Khan,57,3
5749ec1bc3a368338d0035fa,Directing,2,399814,Director,Maz Jobrani,64,2
5516f1e2c3a36862f9000b72,Directing,2,333127,Director,John Fortenberry,58,5
5516ee589251416efe000b21,Directing,2,296193,Director,Joel Gallen,46,0
56082cc7925141612a003b51,Directing,2,334461,Director,Joel Gallen,53,1
55a474d5c3a3685e590007f4,Directing,0,341106,Director,Stig Björkman,68,6
52fe4c9d9251416c910fa99d,Directing,2,192178,Director,Jon Jost,45,0
53aeba8ac3a3682edb003771,Directing,2,279068,Director,Augusto Genina,75,0
52fe4bb6c3a368484e196347,Directing,0,133569,Director,Cláudio Assis,63,3
52fe4d94c3a36847f8268ae5,Directing,1,178382,Director,Kelly Reichardt,70,1
52fe4a4ac3a36847f81c5b6b,Directing,0,105325,Director,Kevin Deters,38,5
52fe4a4ac3a36847f81c5b71,Directing,0,105325,Director,Stevie Wermers,55,1
52fe49f3c3a36847f81af6cb,Directing,0,101566,Director,Amir Naderi,69,0
52fe4c54c3a368484e1b2adb,Directing,0,138730,Director,Segundo de Chomón,40,0
52fe447cc3a368484e025bcd,Directing,2,24007,Director,David Lynch,61,5
5684e0609251417e63002414,Directing,2,191595,Director,Billy Bitzer,35,0
52fe45c1c3a368484e06d3cb,Directing,0,29020,Director,Bob Clampett,57,2
56851e4cc3a368607501a85e,Directing,1,375167,Director,Laura Morante,58,9
52fe4820c3a36847f8159093,Directing,2,52247,Director,Júlio Bressane,45,2
52fe4545c3a368484e050833,Directing,2,27370,Director,Shane Van Dyke,64,1
54c8ce0fc3a3687006001cae,Directing,0,122794,Director,Petr Zelenka,57,0
52fe4587c3a36847f80cc56d,Directing,2,40217,Director,Sean S. Cunningham,69,9
52fe46279251416c7506ef85,Directing,2,14907,Director,Josh Becker,63,3
55235df5c3a3684dda0081c8,Directing,2,191536,Director,Gunārs Piesis,50,3
52fe494cc3a36847f81932f1,Directing,2,57924,Director,Uwe Boll,46,0
52fe4b99c3a368484e190b73,Directing,2,132608,Director,Mauro Lima,41,4
57e5345ac3a36841ae002648,Directing,2,416867,Director,Bobcat Goldthwait,61,2
5535ec8cc3a3683443003fb8,Directing,2,336776,Director,Sion Sono,71,1
53a759180e0a26143f004b1b,Directing,0,73823,Director,Charles Lane,44,1
578ce55092514108480054d9,Directing,2,399300,Director,Yue Song,61,2
52fe4d3ac3a36847f8255a6d,Directing,0,173739,Director,Ozualdo Ribeiro Candeias,72,3
5314f0d8c3a36829c4005d41,Directing,0,112283,Director,Park Jin-Pyo,43,1
52fe4d8bc3a368484e1ef1ab,Directing,0,211029,Director,Noah Buschel,62,1
52fe4649c3a368484e0884e5,Directing,2,61187,Director,Daniel Lee,46,10
52fe4bb9c3a36847f821168f,Directing,2,117592,Director,Jean Painlevé,67,3
52fe4c5cc3a36847f822a545,Directing,2,162686,Director,Jean Painlevé,57,3
55e12b6f9251416bfa000df5,Directing,2,24043,Director,Richard Dutcher,73,0
52fe4c52c3a36847f822867b,Directing,2,161969,Director,Dave Fleischer,45,0
575c6bf5c3a36831a4000543,Directing,2,322455,Director,Imanol Uribe,50,5
56bcb3ef92514144e0003816,Directing,2,382170,Director,Shunji Iwai,39,0
52fe45d0c3a368484e0703db,Directing,0,29211,Director,William Klein,56,3
57bc2a679251412d23003ffb,Directing,0,412437,Director,Antti Jokinen,40,5
56b27f139251410336000e0a,Directing,0,381063,Director,Joel Potrykus,45,2
598dd6b6c3a3687559015d56,Directing,2,243984,Director,Howard Baker,71,1
52fe47669251416c75097f2f,Directing,1,18182,Director,Martha Coolidge,69,0
52fe4ec2c3a36847f82a6459,Directing,2,241999,Director,Michael Feifer,39,10
54535d0c0e0a2648d2000f27,Directing,0,155191,Director,Chris Eyre,68,2
57966dd2c3a368292300b7c1,Directing,0,70278,Director,Rainer Sarnet,53,8
52fe465ec3a36847f80fb1cd,Directing,2,43776,Director,Juan Carlos Tabío,68,1
55f573e6c3a3686d0300612f,Directing,2,20784,Director,David Attenborough,69,1
52fe4ae7c3a368484e16cfbf,Directing,2,126820,Director,Ken Burns,48,0
52fe45b89251416c9103c173,Directing,2,35826,Director,Larry Cohen,53,0
52ffef9d9251416ad812166c,Directing,1,21194,Director,Issa López,35,0
5300f43592514121a402735b,Directing,0,255885,Director,Lance Bangs,65,0
5516c7d29251416f120000c3,Directing,2,333099,Director,Andrew Jenks,35,10
52fe4b6c9251416c7510251b,Directing,2,145959,Director,Jonathan Sanger,58,1
5769dfa39251411578000f9d,Directing,2,402543,Director,Director X.,73,3
5803d1b5925141176e003cca,Directing,2,413440,Director,Steven R. Monroe,59,2
56023948c3a3685532000ca1,Directing,2,343858,Director,Kevin Connor,55,0
52fe4b45c3a36847f81fb5cb,Directing,0,114108,Director,Georges Méliès,50,1
52fe4660c3a368484e08d5c5,Directing,2,61736,Director,Danny Huston,38,3
53413efbc3a368152f0019dc,Directing,2,263260,Director,Fritz Genschow,74,0
52fe469cc3a36847f81084d3,Directing,2,44787,Director,Leo Hurwitz,60,1
52fe469cc3a36847f81084d9,Directing,2,44787,Director,Paul Strand,58,0
551844b99251412c1e002eb9,Directing,0,333318,Director,Adrián García Bogliano,36,3
52fe4cebc3a368484e1ccfc5,Directing,0,204051,Director,Im Kwon-taek,75,0
567ffdffc3a3684be900cc94,Directing,0,374440,Director,Andrew Ahn,61,7
5432e42bc3a36811ef004f78,Directing,2,296344,Director,Alekos Sakellarios,45,3
52fe45eec3a36847f80e2cc7,Directing,2,42123,Director,Geoff Murphy,48,3
5763d60492514146540009d7,Directing,0,402536,Director,Franck Dion,75,9
52fe4bb1c3a36847f820fdef,Directing,1,117337,Director,Pooja Bhatt,72,4
57a7be10c3a36805450004a0,Directing,0,139272,Director,Osman Sınav,66,0
57c3de3a92514120b5000d97,Directing,2,413279,Director,Taika Waititi,73,1
55567539c3a368776f003fc4,Directing,2,340402,Director,David E. Talbert,36,1
55b6674192514120e1000196,Directing,2,208039,Director,Kevin Macdonald,74,7
52fe4af1c3a36847f81e9ab7,Directing,0,111103,Director,Ross McElwee,45,3
56e1a190925141543c000b3c,Directing,0,386743,Director,Étienne-Jules Marey,35,5
561929c5925141375d0027d8,Directing,0,189225,Director,William Klein,54,5
52fe4edfc3a36847f82ad9b5,Directing,1,243599,Director,Christie Will,57,0
56fb1833c3a36808cf0003c9,Directing,2,390422,Director,David Yates,67,0
55a5b2bc92514109990003e9,Directing,1,276833,Director,Regina Russell Banali,65,1
5696c30d9251414ab9000064,Directing,1,376257,Director,Dawn Porter,41,0
52fe46e99251416c750879d7,Directing,2,16766,Director,Shinji Higuchi,54,1
56b00d5fc3a368647d00066b,Directing,0,370545,Director,Darina Shmidt,60,0
55bbd344c3a368652200056b,Directing,0,352498,Director,Kerem Sanga,67,3
56ccf20fc3a368276700045e,Directing,2,358725,Director,Benoît Delépine,55,0
57696b709251411399000cec,Directing,2,358725,Director,Gustave de Kervern,45,3
52fe4d79c3a368484e1eb257,Directing,2,210306,Director,Neill Blomkamp,40,8
52fe47b59251416c91073235,Directing,2,80301,Director,Michael Feifer,75,2
5587ecc9c3a36836ea005b8a,Directing,0,345725,Director,Chen Jianbin,61,5
54d54567c3a3683b890000e8,Directing,2,324013,Director,Robert Altman,44,9
52fe4ca8c3a36847f8238ed1,Directing,2,167012,Director,Kevin Connor,46,3
53b1b598c3a3682eee00699a,Directing,1,279558,Director,Maria von Heland,69,3
564ef13ac3a3680716003020,Directing,2,369336,Director,David Zellner,35,0
5719b770925141715d00040b,Directing,2,393961,Director,Michal Siewierski,74,6
571bccbbc3a368195b003b48,Directing,2,394224,Director,David Zellner,45,1
52fe4820c3a36847f815913f,Directing,0,52254,Director,David Sieveking,46,1
5724cf2e92514155c30031c3,Directing,0,309929,Director,Erick Zonca,72,0
52fe475ec3a368484e0c3505,Directing,2,67276,Director,David Lynch,64,5
541976bc0e0a265b92001495,Directing,2,105829,Director,Rashid Nugmanov,51,1
58b34944c3a36852a300b54c,Directing,2,74302,Director,Ertem Eğilmez,66,0
5661ce98925141790c00800a,Directing,0,371153,Director,Selçuk Aydemir,67,1
58194a0cc3a3680960002a9d,Directing,0,347127,Director,Craig Moss,58,2
582f70769251416371003e20,Directing,0,426634,Director,John Pilger,70,0
52fe4942c3a36847f8191545,Directing,0,57739,Director,Özcan Deniz,52,0
52fe4d299251416c75131f99,Directing,0,187897,Director,Chang Cheh,73,1
52fe4c469251416c75115647,Directing,2,180371,Director,Maurício Farias,58,2
561531e3c3a368680b01bcb6,Directing,0,362974,Director,No Deok,46,2
57baf894c3a36815bb0063cb,Directing,0,412329,Director,Ramon Fernandez,40,1
52fe4ce69251416c75129261,Directing,2,185644,Director,Kirby Dick,47,4
52fe4d1cc3a368484e1d7997,Directing,2,206397,Director,Rick Ray,73,8
52fe4a19c3a36847f81b94c5,Directing,2,103181,Director,Lonny Price,55,0
52fe4902c3a36847f8184ea3,Directing,2,56486,Director,Ulrich Seidl,73,4
52fe4a249251416c750df243,Directing,2,99004,Director,Ladislao Vajda,56,2
5846ff0192514169d9024beb,Directing,2,429126,Director,Benjamin Dickinson,71,0
52fe497ec3a36847f819d193,Directing,0,59046,Director,Alessandro Piva,36,2
52fe4b7ec3a36847f82063c9,Directing,2,115877,Director,Eloy de la Iglesia,39,1
53336d09c3a3682ab5000256,Directing,0,203059,Director,Lance Bangs,71,1
54465fddc3a368277b002438,Directing,2,298522,Director,Wyatt Cenac,48,10
54d38a36c3a3686ab60042f3,Directing,2,323690,Director,Steven Feinartz,45,6
55f823fc9251410f3e002aaa,Directing,2,360022,Director,Casper Andreas,66,1
5641daeec3a3685bd6002e20,Directing,2,173845,Director,Gösta Bernhard,64,3
52fe457dc3a36847f80ca7f7,Directing,0,40061,Director,Georges Lautner,39,1
54c2e6239251412489004689,Directing,0,320892,Director,Lance Bangs,62,5
5679e0d3c3a3685bb9000433,Directing,0,373841,Director,Neil Breen,41,7
52fe49d59251416c910ba3dd,Directing,2,87759,Director,Vladimir Basov,38,1
52fe44a3c3a368484e02e733,Directing,0,24681,Director,Jann Turner,42,0
54bec3e2c3a3684046008cad,Directing,2,319851,Director,Jim McBride,65,0
52fe4ad4c3a368484e169259,Directing,2,125949,Director,Jim McBride,53,0
52fe47ebc3a36847f814f2a5,Directing,2,51281,Director,Garri Bardin,74,0
52fe4cf09251416c7512a83f,Directing,0,186019,Director,William K.L. Dickson ,51,2
52fe47629251416c75097739,Directing,0,18141,Director,Jan Svěrák,41,1
52fe46439251416c9104eae9,Directing,2,37376,Director,Jim Henson,59,6
52fe4702c3a36847f811eda5,Directing,0,46629,Director,Serdar Akar,47,5
52fe4cadc3a368484e1c224f,Directing,0,201633,Director,Peter Tscherkassky,44,1
54d0f9cdc3a36843140034d4,Directing,0,122134,Director,Louis Lumière,46,0
54d0fa2d9251417c1400343b,Directing,0,129865,Director,Louis Lumière,49,3
52fe4c239251416c910f1337,Directing,0,159898,Director,William Heise,57,3
52fe4c239251416c910f133d,Directing,0,159898,Director,William K.L. Dickson ,53,3
52fe4b329251416c750fb807,Directing,0,144410,Director,William Heise,36,0
55ec8adbc3a3682c6400f215,Directing,0,144410,Director,William K.L. Dickson ,44,1
52fe4af3c3a368484e16f6ed,Directing,0,127224,Director,William K.L. Dickson ,63,0
52fe4af3c3a368484e16f6f3,Directing,0,127224,Director,William Heise,66,0
52fe4adec3a368484e16b36f,Directing,0,126413,Director,William K.L. Dickson ,68,2
52fe4c249251416c910f13b7,Directing,0,159910,Director,William K.L. Dickson ,37,2
52fe4c249251416c910f13bd,Directing,0,159910,Director,William Heise,42,2
52fe4b329251416c750fb6d3,Directing,0,144393,Director,William K.L. Dickson ,74,4
52fe4b329251416c750fb6d9,Directing,0,144393,Director,William Heise,71,6
52fe4c679251416c910f3e89,Directing,2,190605,Director,Edwin S. Porter,38,10
52fe4b5cc3a368484e1854c1,Directing,2,130450,Director,D.W. Griffith,59,6
52fe477cc3a36847f8138483,Directing,0,48918,Director,Jacques Dorfmann,49,0
52fe4cabc3a36847f8239a1b,Directing,0,167190,Director,PES,41,4
5858bcc4c3a368258f062855,Directing,0,430973,Director,Marlon Rivera,37,6
52fe4915c3a36847f81883af,Directing,0,56828,Director,Genndy Tartakovsky,62,2
5390e9bec3a368645c0000cd,Directing,2,230029,Director,Park Joong-hoon,42,2
52fe4a199251416c910c31e7,Directing,2,89433,Director,Benny Chan,53,3
52fe4cd4c3a36847f824078d,Directing,1,168693,Director,Andrea Arnold,36,3
52fe4de9c3a36847f8274263,Directing,1,231218,Director,Andrea Arnold,37,0
52fe468ac3a36847f810495d,Directing,1,44472,Director,Andrea Arnold,35,0
58b4407792514177d101a086,Directing,2,46522,Director,Steve Barkett,51,0
564b8276c3a3686024004753,Directing,2,369059,Director,Edmund Entin,51,1
564b8287c3a368602400475b,Directing,2,369059,Director,Gary Entin,67,10
52fe49099251416c910a09ed,Directing,2,84705,Director,Pang Ho-cheung,40,2
52fe4aa4c3a368484e15f2c3,Directing,0,124101,Director,Mark Rappaport,64,1
5728f530c3a36815a7000173,Directing,1,394689,Director,Riki Lindhome,41,4
52fe4d05c3a368484e1d2903,Directing,0,205236,Director,Mariano Ozores,40,5
52fe4d05c3a368484e1d2909,Directing,2,205236,Director,José Luis Sáenz de Heredia,56,4
5699f32cc3a3686fa8000755,Directing,0,377691,Director,Charlotte Sieling,56,0
571d0f45c3a368197c006d94,Directing,2,327083,Director,Joel Gallen,44,8
52fe46d79251416c75085479,Directing,2,16487,Director,Trey Parker,46,0
52fe46d79251416c7508547f,Directing,2,16487,Director,Matt Stone,36,0
52fe46d79251416c7508543d,Directing,2,16486,Director,Trey Parker,68,4
52fe46d79251416c75085443,Directing,2,16486,Director,Matt Stone,67,4
5764bcc0c3a3680cc70000c2,Directing,2,26461,Director,Mike Clattenburg,58,4
562a27af9251414ad800058d,Directing,2,365037,Director,Robb Wells,65,5
562a27a3c3a3681b6100207e,Directing,2,365037,Director,John Paul Tremblay,40,2
562a278dc3a3681b4d002489,Directing,2,365037,Director,Mike Smith,71,0
56bfac5192514170aa00390b,Directing,0,382598,Director,Nicolas Benamou,70,2
57ae68e5c3a3680311000e8f,Directing,2,411088,Director,Oriol Paulo,53,9
52fe4937c3a36847f818f4c5,Directing,0,57518,Director,Jay Karas,57,2
552343c2c3a368333a0054a5,Directing,2,334679,Director,Patrick Creadon,52,1
52fe4a91c3a36847f81d58a9,Directing,0,108177,Director,Jay Karas,74,10
537db8670e0a2624b70018b4,Directing,1,271120,Director,Tan Pin Pin,72,10
5716dbb59251417a220055fd,Directing,2,393658,Director,David Winning,45,1
564b80709251416de30004ee,Directing,2,369057,Director,Fred Olen Ray,47,3
52fe4c4a9251416c75115eed,Directing,2,180514,Director,Jarl Kulle,74,0
52fe4edf9251416c75165503,Directing,0,228987,Director,Colin Nutley,36,1
53643d0bc3a3681218000243,Directing,0,42467,Director,István Szabó,64,4
52fe499c9251416c750cdb5b,Directing,0,96001,Director,Marco Dutra,55,0
52fe499c9251416c750cdb61,Directing,0,96001,Director,Juliana Rojas,67,5
52fe4e5ec3a36847f828c917,Directing,2,236696,Director,Chuck Jones,43,3
52fe45c69251416c9103df41,Directing,2,35992,Director,Earl Bellamy,70,2
52fe4b10c3a368484e175c8f,Directing,2,128044,Director,Béla Tarr,48,2
52fe4b46c3a36847f81fb73f,Directing,0,114145,Director,Georges Méliès,43,4
55ee1f919251412c320004dd,Directing,2,300945,Director,Giannis Dalianidis,47,1
52fe4c9f9251416c751204d5,Directing,2,183383,Director,Dinos Dimopoulos,37,0
52fe4ca09251416c75120569,Directing,2,183388,Director,Dinos Dimopoulos,35,1
545c1fcb0e0a261fa9002f13,Directing,2,301491,Director,Alekos Sakellarios,57,3
5651e52e92514178d700687b,Directing,2,369603,Director,Giannis Dalianidis,48,0
543c3d0cc3a3681990006330,Directing,2,297342,Director,Alekos Sakellarios,66,0
52fe4889c3a368484e0fdd5f,Directing,2,73043,Director,Hideo Nakata,35,1
52fe46f79251416c91065a8f,Directing,0,39067,Director,Timo Tjahjanto,50,1
52fe46f79251416c91065a95,Directing,0,39067,Director,Kimo Stamboel,59,3
52fe4b5c9251416c910d7f59,Directing,0,154339,Director,Étienne-Jules Marey,70,2
56d558469251411884001fcd,Directing,2,385261,Director,Park Heung-sik,73,4
56ac74fbc3a3681c37004e20,Directing,2,380124,Director,Tyler Perry,35,1
52fe49b99251416c910b6abb,Directing,0,87199,Director,Marcelo Gomes,75,0
52fe49b99251416c910b6ac1,Directing,2,87199,Director,Karim Aïnouz,59,0
52fe4bc5c3a368484e1989e3,Directing,2,134158,Director,Don Letts,49,0
52fe46c3c3a36847f8110d1b,Directing,0,45452,Director,Jeffrey Lau,47,2
55ec7bfb9251413e35010254,Directing,0,136339,Director,Nikos Zapatinas,44,3
52fe4db19251416c7513d6b1,Directing,0,220653,Director,Walter Lantz,63,5
52fe4db19251416c7513d6cb,Directing,0,220656,Director,Walter Lantz,36,10
57cf3918c3a3684f1a002e5f,Directing,2,40895,Director,Gigor Attila,70,1
52fe498d9251416c910b0fb5,Directing,2,86556,Director,Bob Gebert,73,1
538377ee0e0a26588c008628,Directing,0,58928,Director,Gabriel Le Bomin,50,2
56bfa997c3a36817f9009790,Directing,1,382595,Director,Lisa Azuelos,37,3
52fe462f9251416c9104c089,Directing,2,37175,Director,Eldar Ryazanov,44,2
584ea17592514118ed00e252,Directing,2,407430,Director,Makoto Shinkai,69,2
52fe44fb9251416c910236b9,Directing,2,33079,Director,Robert Stevenson,60,4
56f66aac92514155f8002c5e,Directing,0,389677,Director,Theodore Ushev,64,6
5787a3a792514131c7000237,Directing,0,406398,Director,Robert Valley,49,0
55eae9d7c3a3682c5d00b307,Directing,0,358293,Director,Eija-Liisa Ahtila,49,3
52fe4694c3a368484e0986df,Directing,0,62941,Director,Ray Manzarek,38,4
5392feaec3a368643c001413,Directing,2,51196,Director,Jeannot Szwarc,41,0
5874b844925141448e00483a,Directing,2,97643,Director,Tom Green,68,3
585b4148c3a368315007a73e,Directing,2,431244,Director,Evan Oppenheimer,48,1
52fe4bf09251416c75112a5f,Directing,2,149708,Director,Stan Brakhage,74,0
583c177b925141251d008284,Directing,2,428074,Director,Wes Anderson,39,3
538b090dc3a368714b000cea,Directing,0,273311,Director,Eiji Okuda,61,5
52fe4ba8c3a368484e193891,Directing,2,133160,Director,Kaneto Shindô,56,1
54d6adbfc3a3683b8f00357c,Directing,2,324326,Director,Todd Rohal,35,0
52fe46cdc3a36847f8113127,Directing,2,45665,Director,Walt Disney,55,3
52fe4d29c3a368484e1da61d,Directing,2,206899,Director,Seijun Suzuki,52,2
52fe48b7c3a36847f8175ad7,Directing,2,55008,Director,Sion Sono,39,0
52fe46469251416c9104f255,Directing,0,37419,Director,Reha Erdem,74,4
52fe4982c3a36847f819df99,Directing,2,59122,Director,Jared Hess,65,4
58210b539251417cea00138c,Directing,2,425003,Director,Jerry Seinfeld,51,2
52fe4ab2c3a36847f81dcc5f,Directing,2,109398,Director,Peter Kubelka,58,1
52fe4589c3a36847f80ccdfd,Directing,2,40249,Director,Ellory Elkayem,69,2
580dd967c3a368259f0183c0,Directing,2,396109,Director,Gary Gulman,72,1
584d33b59251411e3b009cd8,Directing,2,399811,Director,Scott L. Montoya,39,1
58495a03c3a368141f01284b,Directing,0,429392,Director,Ryan Polito,65,0
52fe4838c3a36847f815cef1,Directing,2,52623,Director,Jan Verheyen,36,1
56a671e892514129fe000277,Directing,0,379371,Director,Gareth Evans,72,3
52fe49f9c3a36847f81b0d49,Directing,0,101818,Director,PES,41,2
52fe4b749251416c910daee3,Directing,0,155107,Director,William K.L. Dickson ,67,2
5749d235925141347800237d,Directing,2,323552,Director,Scott L. Montoya,57,2
55d513bc92514102d2002c3a,Directing,0,348601,Director,Lance Bangs,50,2
55d3c80ac3a368507f000260,Directing,0,352036,Director,Ryan Polito,74,5
56154fe8c3a368682401a45e,Directing,0,362988,Director,Jay Karas,65,3
5492d52f925141091800166a,Directing,2,295891,Director,Spike Lee,42,1
53563e1cc3a36841de0021cb,Directing,0,265394,Director,Ryan Polito,69,0
551d59ab9251413748000285,Directing,0,306199,Director,Ryan Polito,50,3
52fe48a29251416c750ae50b,Directing,0,90231,Director,Erwin van den Eshof,35,1
52fe48a29251416c750ae511,Directing,0,90231,Director,Martijn Smits,52,8
52fe45a4c3a368484e066bd3,Directing,0,28602,Director,David A. Prior,53,3
53d9a8a9c3a3681ee0000b80,Directing,2,86658,Director,Bill Zebub,38,8
