DirectorID,Name,Gender,MovieID,Age,Awards
55916,Gabriele Salvatores,0,42892,46,0
2395,Whoopi Goldberg,1,174325,55,0
33064,Henry Koster,2,45241,37,3
120337,Duke Mitchell,2,70490,69,0
133398,Quentin Dupieux,0,158990,41,5
36172,Al Waxman,2,430985,56,4
117075,Henry Jaglom,2,144231,37,0
109891,Klaus Härö,0,289336,54,5
559566,پیمان معادی,2,228407,33,0
556711,Hannes Holm,2,25583,62,0
1144604,Destin Cretton,2,84283,30,0
95329,Kevin Connor,2,40593,48,1
44725,Curtis Harrington,2,72091,60,2
76864,Luis Estrada,0,317246,45,4
97142,Jung Ji-woo ,2,290075,43,1
56263,Mary Lambert,1,170399,34,3
9198,Vincent Ward,0,24671,70,0
17520,Cédric Klapisch,2,206408,55,4
10620,Ulli Lommel,2,73554,57,0
12453,Wong Kar-wai,2,38189,31,0
12453,Wong Kar-wai,2,145059,35,0
138006,Frederick Wiseman,2,211024,38,0
84439,Julien Leclercq,0,59145,62,2
21769,Bruno Podalydès,2,37351,70,4
1120003,Alekos Sakellarios,2,297560,54,0
47773,Paul Mazursky,2,109259,42,3
140229,Mehdi Ben Attia,0,69746,38,3
100036,D.W. Griffith,2,104067,42,5
19266,Larry Cohen,2,107430,60,0
52849,Louis C.K.,2,253077,70,1
1038590,Joaquim Leitão,2,216369,40,6
99313,Mahsun Kırmızıgül,2,27960,33,3
37626,Patrice Leconte,2,21435,63,1
592609,Benjamin Cantu,0,79919,67,0
14132,Nicolas Roeg,2,58427,33,0
58729,Albert Magnoli,0,45930,67,2
142696,Jean-François Davy,2,49729,48,3
29907,Phil Karlson,2,87358,35,0
68993,Godfrey Reggio,2,106828,63,2
142857,Çağan Irmak,0,52147,47,2
1171039,Valentin Vaala,0,190341,42,2
41029,Bernard Campan,2,246320,70,3
41878,Pascal Légitimus,2,246320,52,4
59031,Didier Bourdon,2,246320,48,1
9306,Scott Coffey,2,143049,74,5
124001,Hua Shan,0,40435,40,0
1170437,Erin Davies,0,172120,30,0
143280,Norman Mailer,2,117426,53,0
71353,Fernando E. Solanas,0,32547,36,0
71353,Fernando E. Solanas,0,219931,54,0
147207,Corey Michael Eubanks,2,79869,50,0
46712,Douglas Sirk,2,355515,44,4
140617,Ezra Edelman,2,41639,30,0
40863,Joe Swanberg,0,141635,41,3
19003,Heidi Ewing,0,137646,36,0
19006,Rachel Grady,0,137646,44,7
71276,Imtiaz Ali,2,252841,50,3
37627,Dany Boon,2,248507,48,0
64901,Gordon Chan,0,220724,58,4
543946,Hall Bartlett,2,133715,54,2
30309,Peter Greenaway,2,95243,62,4
1065400,Penny Woolcock,1,117375,61,2
133526,Laura Mañá,1,149862,64,2
39853,Val Guest,2,121113,73,4
224870,Paco León,2,241968,67,1
929727,Marcelo Galvão,0,167983,55,0
26436,Helmut Käutner,2,148044,40,4
48583,Anne Fontaine,1,38049,64,1
35452,Corey Yuen Kwai,0,40346,37,1
57617,Jeffrey Lau,0,40346,43,0
6495,Mira Nair,1,45514,39,1
3026,Rob Reiner,2,109404,31,8
18565,Michel Audiard,2,68827,38,0
2283,Stanley Tucci,2,24202,32,1
12099,Raman Hui,0,83201,50,3
1262719,Julia Rezende,1,228202,55,4
13594,Joseph Barbera,2,39853,37,1
13620,William Hanna,2,39853,31,1
834,Otto Preminger,2,39293,35,6
84496,Josh Cooley,0,72962,57,3
544653,Lionel Steketee,0,248390,58,0
544655,Fabrice Eboué,2,248390,55,0
556039,Celine Danhier,0,63143,54,1
49855,Gaël Morel,2,99119,41,0
137349,Miklós Jancsó,0,204113,34,0
590960,Scott L. Montoya,2,111250,63,5
1188,Kim Ki-duk,2,215743,66,0
57691,Tamra Davis,1,51486,44,3
18533,Errol Morris,2,209799,73,0
1187602,John Pilger,0,65170,65,4
63937,Albert Pyun,2,25706,44,3
31764,Edward L. Cahn,2,211603,72,0
66224,Charles B. Pierce,2,47956,52,2
76325,Daniel Alfredson,2,196027,35,0
58608,Shinya Tsukamoto,2,25951,73,5
104776,Zak Bagans,0,29721,72,5
104777,Nick Groff,0,29721,74,1
56349,Victor Salva,2,85564,50,1
62531,Valérie Lemercier,1,225564,52,1
1211636,James Cullen Bressack,0,226269,72,3
71781,Ben Wright,2,69054,45,1
64278,Michael Feifer,2,236417,44,0
95568,Peter Watkins,0,54919,54,1
20056,Keith Allen,2,110958,65,0
1254,Art Linson,2,38980,40,3
3055,David Mackenzie,2,94478,44,0
57082,John Stockwell,2,212231,33,2
39996,Sidney Lumet,2,41847,50,0
100768,Jon Hall,2,69780,42,0
8634,Jack Webb,2,96912,51,2
37710,Peter Hyams,2,174162,48,9
95760,Erik Skjoldbjærg,2,55335,63,4
56263,Mary Lambert,1,56171,43,0
1075144,Sam Hoare,0,190950,33,0
24882,Jacques Demy,0,185949,56,5
107395,Nick Willing,2,106938,58,1
50767,Craig Gillespie,0,198185,57,0
51679,John Ridley,2,192133,64,5
6349,Alan J. Pakula,2,46941,37,4
876,Jonathan Hensleigh,2,40458,45,8
19975,Michael Rosenbaum,2,228028,71,6
583932,Jared Cohn,2,114574,65,5
95476,Connie Stevens,2,50028,59,0
19154,Daniel Gillies,2,250605,47,0
6759,Friðrik Þór Friðriksson,0,140783,31,2
116607,Stephen Poliakoff,2,43741,42,2
21544,Richard C. Sarafian,0,118887,33,1
78845,Arthur Lubin,2,43387,55,1
24298,Gérard Blain,0,219823,54,1
24298,Gérard Blain,0,264723,59,2
81495,Keiichi Hara,0,64246,40,0
47773,Paul Mazursky,2,92323,36,0
54767,Mika Kaurismäki,2,88059,60,2
229765,Mariano Ozores,0,204007,73,3
131685,Elia Suleiman,2,49104,39,0
240150,Derek Yee Tung-Sing,0,83721,68,2
24298,Gérard Blain,0,198453,42,3
1045486,Jean Painlevé,2,148243,60,1
50125,Rainer Erler,2,64627,36,0
56194,Paolo Sorrentino,2,53482,71,1
127787,Ali Zafar,2,250551,71,0
119819,Anurag Basu,2,37737,65,6
229263,Benoît Jacquot,2,44527,49,0
140815,James Parrott,2,50916,33,3
87033,Julie Davis,1,31896,36,0
30477,Peter Werner,2,70476,30,1
1868,Louis Lumière,0,82120,73,2
172,Michael Winterbottom,2,242088,74,0
13848,Charlie Chaplin,2,53425,71,1
25182,Yves Robert,2,18628,42,0
37362,Henry King,2,117959,51,1
1042634,Ho Meng-Hua,2,107828,50,2
21768,Sylvain Chomet,0,48347,51,1
111338,Adam Bernstein,2,30057,57,5
143817,John Flansburgh,0,30057,38,2
143285,Larisa Shepitko,1,146428,55,1
1061603,Kevin Dunn,0,33209,38,0
585990,Ela Thier,1,176069,44,1
81116,Eliseo Subiela,2,297677,39,4
38131,Sergey Bondarchuk,2,198460,53,0
31764,Edward L. Cahn,2,203245,71,4
1302082,David F. Sandberg,2,259761,37,0
7124,Ray Milland,2,89092,53,4
5306,Lasse Hallström,2,76846,45,0
1152,Oliver Stone,2,329227,55,5
1187602,John Pilger,0,267539,56,1
96199,Liz Garbus,1,288130,66,0
19266,Larry Cohen,2,27740,33,0
13015,Phillip Noyce,2,88285,53,1
31439,Bryan Forbes,0,87151,48,9
224452,Gianfranco Rosi,0,171061,65,0
100036,D.W. Griffith,2,193827,68,0
57970,Alex Jones,2,16986,39,2
88148,Gordon Parks Jr.,2,95966,54,1
588701,Des McAnuff,2,265832,47,2
142594,Les Blank,0,85633,48,3
1232361,Andy Hamilton,2,276843,65,0
122348,Guy Jenkin,0,276843,39,6
57970,Alex Jones,2,26750,62,1
95066,Sergei Parajanov,0,154653,34,0
22467,Umberto Lenzi,2,94069,64,3
100036,D.W. Griffith,2,42553,73,2
17304,Adrian Pasdar,2,182799,63,1
9603,Sergei M. Eisenstein,2,47703,62,2
71797,Alex Gibney,2,140481,50,0
9956,Chris Marker,0,142375,46,1
9956,Chris Marker,0,126141,51,5
47399,Frank Tashlin,2,42581,66,0
100888,Chuck Jones,2,26730,44,1
96813,Maya Deren,1,44445,64,4
96813,Maya Deren,1,104378,57,7
32175,William Witney,2,84062,36,1
10847,Santiago Segura,2,1285,61,2
122016,Carlo Lizzani,2,107034,40,2
122016,Carlo Lizzani,2,107928,39,6
97579,Guy Maddin,2,297263,38,5
1081524,Frans Zwartjes,2,125607,43,0
550481,Jérémy Clapin,0,53222,42,1
63303,Peter Cornwell,2,48585,54,1
11983,Alain Resnais,2,15377,31,4
932609,Koji Yamamura,0,36072,64,2
122582,Jake Paltrow,2,215379,36,3
28615,Éric Rohmer,2,47455,50,9
51034,Brett Sullivan,2,22072,47,0
965,Fernando Fernán Gómez,2,117869,32,0
28615,Éric Rohmer,2,47454,71,1
107762,Alexander Sokurov,0,326038,68,1
1119100,Richard Kern,0,161426,70,0
119294,Abbas Kiarostami,0,94513,40,0
119294,Abbas Kiarostami,0,129945,68,3
1020087,Cordell Barker,0,81424,53,5
591947,Richard Condie,0,48504,48,2
99436,Chang Cheh,0,40081,33,2
1020087,Cordell Barker,0,48488,55,0
11090,Edgar Wright,2,52996,67,4
7929,Angus MacLane,0,82424,71,4
71923,Shane Acker,2,98622,61,2
125544,Tim Fywell,0,273510,68,0
125544,Tim Fywell,0,103081,74,0
228177,William Kaufman,2,20270,65,0
130051,Craig Moss,0,157058,69,2
97555,Roel Reiné,2,55069,66,4
113337,Aleksey Balabanov,2,56212,62,5
939330,Chu Yen-ping,0,17108,65,1
64508,Sidney J. Furie,2,67669,32,4
229873,Gerardo Olivares,0,99819,38,7
144195,Christoffer Boe,0,42757,37,0
18384,Joel Soisson,2,70575,62,1
3776,Jean-Luc Godard,2,61415,35,6
3776,Jean-Luc Godard,2,65612,70,1
13848,Charlie Chaplin,2,53406,68,6
13848,Charlie Chaplin,2,53387,33,8
80570,Walter Lang,2,69204,42,3
9956,Chris Marker,0,57563,31,4
32427,W.S. Van Dyke,2,43863,34,3
15868,Uli Edel,0,50114,73,3
90375,Christy Cabanne,1,63787,56,1
71732,Peter Masterson,2,71034,61,0
33008,Menahem Golan,2,109809,50,1
1081524,Frans Zwartjes,2,152943,37,3
233660,Hiroshi Shimizu,2,238203,67,0
106242,Nick Zedd,0,183108,37,0
1123200,Santiago Álvarez,2,145762,32,0
13953,Edward F. Cline,2,148326,73,3
240150,Derek Yee Tung-Sing,0,107682,32,8
4964,Hal Ashby,2,85910,51,8
305750,Patrik-Ian Polk,2,112735,35,1
147531,Steffen Haars,2,79723,31,5
147532,Flip van der Kuil,0,79723,52,3
729,Lonny Price,2,76424,73,2
21305,Lloyd Bacon,2,130813,31,2
64114,Edward Dmytryk,0,44888,67,0
56349,Victor Salva,2,257093,46,6
77319,Jacob Cheung Chi-Leung,0,14808,64,1
236644,Augusto Genina,2,56178,63,1
32133,Charles Brabin,2,20675,52,3
17208,Danny Lerner,2,39298,59,1
106242,Nick Zedd,0,183111,37,0
106242,Nick Zedd,0,183113,51,2
106242,Nick Zedd,0,183119,73,0
1119100,Richard Kern,0,143453,65,3
106242,Nick Zedd,0,143453,34,2
106242,Nick Zedd,0,183127,42,2
20658,Naomi Kawase,1,162406,58,2
20658,Naomi Kawase,1,162437,60,2
20658,Naomi Kawase,1,162442,45,2
20658,Naomi Kawase,1,162435,71,3
56470,Javier Fesser,2,17893,59,4
5065,David Frankel,2,209361,45,3
108072,Ruba Nadda,1,285843,41,5
237715,Geethu Mohandas,0,248211,46,0
52169,Pieter Kuijpers,2,7267,45,1
89956,Rasmus Heide,0,15149,41,7
4387,François Ozon,2,283726,37,1
61985,Olivier Baroux,0,295087,49,0
55785,Shunji Iwai,2,72933,32,2
15389,Louis Malle,2,87235,45,0
66250,James Larkin,2,221240,59,0
46325,Jingle Ma,0,79151,74,9
991853,David Rodriguez,2,294600,52,2
132360,Wanuri Kahiu,0,45167,57,0
26775,Liu Chia-Liang,2,50571,69,9
54644,Joel Zwick,2,37641,34,7
83198,Allan Arkush,2,45120,49,1
26775,Liu Chia-Liang,2,22124,69,0
95568,Peter Watkins,0,155130,73,4
939147, Yeon Sang-Ho,0,211247,30,3
10146,Jacques Tourneur,2,27446,59,3
1082911,Paul Sharits,2,163068,50,5
43553,Jerzy Skolimowski,2,49467,49,3
35208,Coline Serreau,1,25518,35,0
84425,Eric Toledano,0,40192,51,3
84426,Olivier Nakache,0,40192,47,1
961616,Stevie Long,2,302496,37,4
44866,Edwin S. Porter,2,193411,68,2
35318,Ken Annakin,2,64851,61,0
21598,Ralph Thomas,2,40953,62,2
93406,Elem Klimov,2,185057,45,1
105802,Doug Pray,2,230836,41,1
63589,Debbie Isitt,1,139380,67,2
1181315,Paul Leyden,2,276922,63,1
21506,George Sidney,2,96846,43,4
235417,Karen Shakhnazarov,0,70966,65,0
82714,Alan Clarke,2,307114,62,3
80384,Paul Andrew Williams,2,47259,52,4
57214,Prachya Pinkaew,2,82469,74,3
18626,Andy Warhol,2,151730,31,1
18626,Andy Warhol,2,44503,70,7
95568,Peter Watkins,0,63194,50,0
57214,Prachya Pinkaew,2,110552,31,0
583399,Ephraim Kishon,0,116762,56,1
608,Hayao Miyazaki,2,158483,38,0
41159,Ferdinando Baldi,2,23076,30,7
103112,Stelvio Massi,2,128555,40,0
106345,Neri Parenti,0,42441,32,4
120271,Leonardo Pieraccioni,2,38366,52,4
1074446,Pier Francesco Pingitore,0,121510,55,0
69038,Carlo Vanzina,2,48935,33,2
101108,Alberto De Martino,2,84425,47,0
1065698,Norman McLaren,2,104398,35,1
1065698,Norman McLaren,2,247437,64,0
1065698,Norman McLaren,2,145337,51,6
548474,Wong Jing,2,58414,72,8
99511,Duccio Tessari,0,112054,44,0
544034,Antoine Blossier,0,67314,51,0
19707,Charles Band,2,29542,66,4
218933,Luk Wyns,0,182528,71,0
57604,Joel Gallen,2,26366,41,5
1065698,Norman McLaren,2,246213,71,2
1065698,Norman McLaren,2,246648,67,1
1058278,Grant Munro,0,246648,47,4
1065698,Norman McLaren,2,132038,74,1
1065698,Norman McLaren,2,162755,64,6
1065698,Norman McLaren,2,214948,59,6
1065698,Norman McLaren,2,218658,53,0
938768,Evelyn Lambart,0,218658,71,0
938768,Evelyn Lambart,0,211017,59,8
1065698,Norman McLaren,2,211017,43,6
938768,Evelyn Lambart,0,128679,35,0
1065698,Norman McLaren,2,128679,32,4
1065698,Norman McLaren,2,215061,45,1
1058278,Grant Munro,0,257561,36,0
1065698,Norman McLaren,2,257561,43,5
1079305,José Val del Omar,0,125150,38,0
1079305,José Val del Omar,0,106196,44,7
54451,Brian G. Hutton,2,40387,50,0
84074,Jay Karas,0,191489,64,2
38393,Marcel Pagnol,0,67753,31,0
1085841,Arthur Lipsett,0,182099,56,2
116607,Stephen Poliakoff,2,65821,31,3
64171,James Hayman,0,81393,64,0
63937,Albert Pyun,2,71841,47,2
63937,Albert Pyun,2,280495,43,1
8823,Raoul Walsh,2,168408,49,0
25826,Mario Bava,2,168408,47,4
236539,Jordan Vogt-Roberts,0,250114,39,1
58728,Andrei Konchalovsky,2,64264,54,2
138006,Frederick Wiseman,2,266080,31,2
7319,Nicholas Smith,2,73661,54,2
55152,Campbell Scott,2,21176,62,0
6558,Gordon Parks,2,272165,65,1
35595,Scott Foley,2,300706,60,1
99436,Chang Cheh,0,64998,43,3
85456,Mahesh Manjrekar,0,208637,30,4
19656,Sebastian Gutierrez,2,135047,45,2
7506,Irwin Allen,0,42996,32,0
95135,Robert Boris,0,42706,64,0
23630,Jeff Anderson,2,31821,70,0
188517,David Hamilton,2,54165,35,0
39996,Sidney Lumet,2,105404,54,1
11159,Cheech Marin,2,31609,42,0
35318,Ken Annakin,2,39485,63,0
35318,Ken Annakin,2,252746,37,0
16294,Jonathan Demme,2,268536,50,0
71640,Yoshihiro Nakamura,2,253454,63,0
15521,Ernest R. Dickerson,2,95997,33,0
232216,Carmen Marron,0,61038,54,1
82413,Jack Conway,2,197737,44,2
131955,Lau Kar-Wing,2,144610,33,0
10092,Robert J. Flaherty,0,284793,74,1
3238,Merian C. Cooper,2,115132,41,1
3239,Ernest B. Schoedsack,2,115132,61,0
1032,Martin Scorsese,2,48714,61,0
100036,D.W. Griffith,2,118943,57,1
147113,Jason Woliner,2,27317,42,3
92410,Anders Nilsson,0,24023,60,0
1117498,PES,0,142563,43,0
1868,Louis Lumière,0,774,49,5
936584,Laurent Bouzereau,2,163250,47,0
936584,Laurent Bouzereau,2,261207,58,0
89193,Carlo Verdone,2,23273,35,5
89193,Carlo Verdone,2,56825,61,4
89193,Carlo Verdone,2,60014,58,1
89193,Carlo Verdone,2,58189,72,1
89193,Carlo Verdone,2,56804,31,0
90350,Jang Jin,2,267573,52,0
58614,SABU,2,221437,48,2
89193,Carlo Verdone,2,255456,60,0
238433,Andrzej Munk,2,211710,34,1
21863,Sebastian Junger,2,267872,48,7
223,Alejandro González Iñárritu,2,38187,63,7
40223,Joe Carnahan,2,38190,39,0
893,Tony Scott,2,51939,54,2
11401,John Woo,2,38185,31,1
92410,Anders Nilsson,0,24023,40,5
1117498,PES,0,142563,60,0
38393,Marcel Pagnol,0,84875,44,0
38393,Marcel Pagnol,0,67756,38,0
38393,Marcel Pagnol,0,65703,52,1
38072,Yves Allégret,2,65611,48,1
108668,Don Handfield,0,75074,38,4
28523,Dietrich Brüggemann,2,56624,64,3
230320,Todd Verow,0,185207,50,0
1214800,Lauren MacMullan,0,234567,38,1
50303,Michael Pate,2,31179,57,0
112993,Hugh Harman,2,174442,36,5
26775,Liu Chia-Liang,2,104606,45,6
5281,Spike Lee,2,287299,45,8
18384,Joel Soisson,2,50687,62,5
44765,William Lustig,2,50687,33,0
96627,André Téchiné,2,65615,33,0
88077,Alex Zamm,2,21935,68,2
1038014,Jean-Pierre Blanc,2,105576,69,6
144304,D.W. Brown,0,51490,46,0
22467,Umberto Lenzi,2,75958,66,0
146954,Mårten Klingberg,0,315362,68,4
209819,Pat Kiely,2,245169,58,0
63937,Albert Pyun,2,52627,65,1
68762,James D.R. Hickox,2,57326,67,3
1748,William Shatner,2,70703,68,0
29693,David Wu,2,18202,66,0
64815,Robert Iscove,2,16004,64,4
5917,Ernie Barbarash,0,34734,36,2
55668,Jamie Uys,2,47962,56,8
5629,Freddie Francis,2,47003,57,1
5629,Freddie Francis,2,42468,51,0
5629,Freddie Francis,2,13013,43,3
86659,Peter Glenville,2,86059,36,2
1927,Blake Edwards,2,36283,66,0
97864,Richard Gabai,2,30027,51,4
97864,Richard Gabai,2,30028,34,0
8328,John Milius,2,51768,31,0
95526,William Asher,2,89743,56,0
2000,Lewis Milestone,0,98293,50,1
63937,Albert Pyun,2,60173,67,1
64508,Sidney J. Furie,2,38132,44,2
45645,Deran Sarafian,2,106968,50,3
56979,Andrew Lauer,2,30402,39,6
41270,Chuck Bowman,2,53953,52,0
10847,Santiago Segura,2,59117,68,0
212677,Miguel Albaladejo,2,72900,34,0
117075,Henry Jaglom,2,214446,30,0
26775,Liu Chia-Liang,2,2648,42,3
1024850,Yuri Ozerov,2,156141,50,3
34949,Lucy Walker,1,84346,55,4
72194,Haile Gerima,2,12427,74,0
47399,Frank Tashlin,2,37610,50,1
33341,Rick Rosenthal,0,27738,47,1
128947,Jeremy Kagan,2,221135,66,0
43,John Fawcett,2,150004,74,2
8573,Thomas J. Wright,0,150004,61,8
10051,Tobe Hooper,2,150004,65,1
9264,Sergio Mimica-Gezzan,2,150004,46,4
35971,Michael Katleman,2,150004,64,2
52609,Breck Eisner,2,150004,40,0
42111,Bryan Spicer,2,150004,50,2
77211,Félix Enríquez Alcalá,2,150004,55,0
128947,Jeremy Kagan,2,150004,33,0
8876,Randal Kleiser,2,44507,63,2
29720,Abel Gance,2,66963,47,5
29720,Abel Gance,2,130633,69,1
29720,Abel Gance,2,79892,64,1
63937,Albert Pyun,2,146926,70,5
1208891,Bryan Fogel,2,220746,58,4
82413,Jack Conway,2,190160,58,3
89956,Rasmus Heide,0,48746,67,0
14293,Frank Launder,2,42343,71,6
229351,Yury Bykov,0,191717,50,0
15663,Joseph Sargent,2,133148,71,2
15663,Joseph Sargent,2,51681,42,0
90522,Daniel Mann,2,51681,70,2
15663,Joseph Sargent,2,108259,46,0
14501,Peter Ustinov,2,111024,38,1
26882,Kiyoshi Kurosawa,2,48341,70,1
22140,Kari Skogland,1,118443,30,0
99116,Ted V. Mikels,2,27840,31,2
4137,Richard Friedenberg,2,137491,58,5
238954,Marc Allégret,2,66968,62,7
96801,Hiroshi Teshigahara,2,244956,39,0
10076,Lewis Gilbert,2,64984,69,3
26775,Liu Chia-Liang,2,64994,50,3
1246494,Jonathan Miller,0,119840,57,1
65133,Marcus Raboy,0,129415,40,0
63937,Albert Pyun,2,38134,63,3
140908,Joey Figueroa,2,48132,37,7
140909,Zak Knutson,2,48132,51,2
14875,Robert Rossen,2,19335,37,1
127936,Chris Stokes,2,42354,44,2
98132,Jim Wynorski,2,30817,46,0
18626,Andy Warhol,2,8372,52,4
18627,Paul Morrissey,0,8372,53,3
18627,Paul Morrissey,0,112234,74,0
510,Tim Burton,2,82309,48,5
145797,Jack Haley Jr.,2,42047,34,0
101108,Alberto De Martino,2,46158,61,8
123199,Ann Hui,1,50650,73,1
22323,Colin Nutley,0,145194,30,0
9956,Chris Marker,0,128779,52,1
59142,Achero Mañas,2,106446,66,1
941580,Constantine Giannaris,2,211930,37,0
929825,Ava DuVernay,1,72946,42,2
59879,David Trueba,2,63612,37,2
40863,Joe Swanberg,0,87820,52,3
3110,Allison Anders,1,198214,72,0
6159,Ron Howard,2,217925,30,2
78120,Daniel Adams,2,50042,74,0
102560,Guel Arraes,2,46651,53,3
31894,Ettore Scola,2,58526,64,0
18254,Simon Wincer,0,77716,53,6
11201,Claude Zidi,2,61852,46,3
6778,John Guillermin,2,43016,34,2
1023710,Earl Duvall,0,161967,49,1
38131,Sergey Bondarchuk,2,147371,50,0
176856,Howard Baker,2,15898,69,0
5696,Bruce Beresford,2,24084,60,5
50300,John Farrow,2,46193,65,6
142687,Claire McCarthy,1,49733,40,0
42171,Jonathan Kaplan,2,108716,44,2
16919,Olivier Dahan,2,47437,48,3
67451,Delbert Mann,2,120522,36,2
27238,Brian McNamara,2,56860,57,0
142594,Les Blank,0,85637,72,0
587603,Keisuke Kinoshita,0,218233,34,0
4133,Giuseppe Andrews,2,318359,34,4
50583,Adam Rifkin,2,266880,59,1
71174,Tsai Ming-liang,2,142724,61,1
58614,SABU,2,45441,37,6
58614,SABU,2,105133,39,2
68281,Justin Kerrigan,0,22901,67,5
11478,Lorraine Bracco,0,48798,61,1
39058,Julien Duvivier,0,72400,57,0
91343,Hal Hartley,2,283536,46,6
1176379,Janicza Bravo,0,196255,60,1
143463,Dave Fleischer,2,46240,37,0
142449,Frédéric Back,0,90781,69,1
51918,Harmony Korine,0,190946,54,0
42,Lars von Trier,2,209209,38,1
1176379,Janicza Bravo,0,205818,31,5
16384,Ralph Bakshi,2,52458,44,6
11523,Georges Méliès,0,44342,32,6
143059,Patrick Hughes,2,53214,65,0
11012,Michael Dougherty,2,140149,33,1
51918,Harmony Korine,0,57622,43,0
935136,Jean-Marie Straub,0,129363,70,5
935137,Danièle Huillet,1,129363,70,1
42,Lars von Trier,2,261274,54,2
143463,Dave Fleischer,2,161885,39,3
5602,David Lynch,2,162864,50,1
15812,Roger Allers,2,38580,65,1
2106,Walt Disney,2,77022,41,7
148764,Marc Didden,0,167938,56,7
15452,David Steinberg,2,60233,69,0
586285,Rúnar Rúnarsson,2,104062,31,1
51918,Harmony Korine,0,93904,42,8
51967,Jeanne Labrune,0,78278,61,0
27221,Dominique Farrugia,0,45221,60,1
44955,Lamberto Bava,2,159704,45,0
1961,Claude Pinoteau,2,76198,61,2
23741,Axel Corti,0,71623,61,0
144257,Marc Esposito,2,13734,63,1
21171,Gérard Jugnot,0,64357,40,0
146717,Pascal Thomas,0,77280,39,2
103511,José Luis Garci,2,79051,44,9
16862,Claude Lelouch,2,33489,46,4
82289,Jean-Paul Lilienfeld,2,76155,69,4
119294,Abbas Kiarostami,0,145075,47,2
48995,Christian-Jaque,2,64442,38,0
116431,David A.R. White,2,63348,54,0
1052217,Jorge Torregrossa,0,229559,69,6
124856,Zaida Bergroth,0,102534,43,1
88782,Konstantin Lopushanskiy,0,73922,54,0
84769,Michael Worth,2,281230,51,3
105363,Kate Connor,1,281230,59,0
37613,Jaime Chávarri,2,63616,49,0
74396,Tomas Alfredson,2,36674,50,9
81210,Stephan Apelgren,2,30149,73,5
932161,Albert Serra,0,214251,61,1
932613,Ben Rivers,2,97762,50,8
932613,Ben Rivers,2,211722,64,3
1070225,Ben Russell,2,211722,61,3
142594,Les Blank,0,85642,59,0
142594,Les Blank,0,163366,68,0
121798,Joko Anwar,2,39064,41,2
1012088,James Benning,2,137008,70,5
550669,Andrew Rossi,2,250660,47,2
142594,Les Blank,0,85658,50,0
9956,Chris Marker,0,128831,42,0
240637,Corinna Belz,0,96574,50,4
8741,Victor Sjöström,2,205504,37,0
144014,Gakuryû Ishii,2,83297,69,2
1024165,Winsor McCay,2,100246,36,0
15602,Fernando León de Aranoa,2,56440,52,0
1181874,Ivan Vyrypaev,0,84442,73,3
1046489,Richard Bates Jr.,0,277688,61,3
52849,Louis C.K.,2,321594,40,1
112588,Kirby Dick,2,319091,51,0
74060,Amy Berg,0,319079,51,4
1061561,Mark Cousins,2,312813,72,0
1061561,Mark Cousins,2,227800,54,2
1061561,Mark Cousins,2,194537,51,7
1061561,Mark Cousins,2,116649,57,0
1061561,Mark Cousins,2,115553,58,7
101399,Claudia Llosa,1,251321,42,0
1961,Claude Pinoteau,2,52286,47,2
55916,Gabriele Salvatores,0,57342,31,1
58384,Anthony Waller,2,26722,58,7
105105,David Grieco,0,46342,50,0
26882,Kiyoshi Kurosawa,2,87339,44,1
17051,James Franco,2,295069,56,8
11916,Liv Ullmann,1,62352,60,2
1012088,James Benning,2,125305,44,2
1012088,James Benning,2,217477,52,0
1012088,James Benning,2,97046,53,3
1012088,James Benning,2,36067,73,0
1012088,James Benning,2,36120,42,0
1012088,James Benning,2,318053,51,2
146793,Alberto Lattuada,2,276518,72,1
96627,André Téchiné,2,47718,66,7
177876,James L. Conway,2,110123,62,6
64205,Alexandre Arcady,2,119193,32,3
590960,Scott L. Montoya,2,250624,48,4
1127813,Rezo Chkheidze,0,127668,52,3
98839,Aleksandr Rou,2,83429,58,0
21475,John Putch,2,78080,59,4
118581,Federico Zampaglione,2,37813,68,0
1031204,Sólveig Anspach,1,102533,73,1
88164,Luigi Cozzi,2,30577,54,4
236856,Ivan Pyryev,0,173962,66,2
80602,Tyler Perry,2,239650,37,5
116155,Ere Kokkonen,2,36769,71,0
95024,Bobcat Goldthwait,2,251016,45,2
103112,Stelvio Massi,2,106623,37,0
103112,Stelvio Massi,2,90802,30,2
103112,Stelvio Massi,2,95096,73,4
103112,Stelvio Massi,2,128563,34,2
103112,Stelvio Massi,2,128557,32,0
35256,Damiano Damiani,2,183635,30,0
35256,Damiano Damiani,2,260888,33,0
94050,Naoko Ogigami,1,116303,69,2
212,David Cross,2,242083,64,6
252729,Richard Hobert,0,87204,61,0
46092,Gerard Damiano,0,223922,71,3
72709,Karel Reisz,2,41816,63,5
15557,Bill Condon,2,107357,72,2
87472,James Whitmore Jr.,2,210691,54,3
40066,Jason Lockhart,0,176545,39,4
59023,Stewart Raffill,2,55567,50,0
59023,Stewart Raffill,2,50416,68,0
20665,Rachid Bouchareb,2,254772,56,0
5953,Spike Jonze,2,37058,56,7
32940,Yves Boisset,2,74822,31,6
32940,Yves Boisset,2,152635,70,4
9740,René Clément,2,163333,42,0
9740,René Clément,2,65718,38,1
49892,Fernando Di Leo,0,105403,65,0
49892,Fernando Di Leo,0,127092,51,0
25161,Marcel Carné,2,147415,71,2
109083,Ertem Eğilmez,2,31534,55,7
40235,Jacques Deray,0,74809,41,6
229519,Thom Fitzgerald,2,117098,46,3
