ActorID,Name,Gender,Role,MovieID,Born_Date
8735,Garion Dowds,2,Leon Labuschagne,382883,1970
21684,Ray Chang,2,Jonathan / Kang Cheng-hsing,57005,2000
13220,Joseph Chang Hsiao-Chuan,2,Shane / Yu Shouheng,57005,1976
14067,Kate Yeung,1,Carrie Tu,57005,1950
16272,Luangsodsai Anupart,0,Nam,388907,1952
2624,Beam Papangkorn,2,Meuk,388907,2000
14830,Kitwiriya Natcharee,0,Nune,388907,1990
19255,Nappon Gomarachun,0,Coach,388907,1999
2375,Ausavapat Ausavaterakul,2,Nine,388907,1964
19033,Most Witsarut,0,Karn,388907,1995
10175,Hiroshi Kamiya,2,Hikaru Kusakabe (Voice),372754,1964
14416,Kenji Nojima,0,Rihito Sajo (Voice),372754,1978
10129,Hideo Ishikawa,2,Manabu Hara (Voice),372754,1997
5048,Clive Owen,2,The Driver,417004,1970
5439,Dakota Fanning,1,Lily,417004,1959
13020,Jon Bernthal,2,Holt,417004,1961
26525,Vera Farmiga,1,Dr. Nora Phillips,417004,1986
5620,Daniel Kash,2,FBI Agent,417004,2003
22448,Robert Redford,2,Himself,33712,1975
23184,Sam Shepard,2,Himself,33712,1997
14916,Kris Kristofferson,2,Himself,33712,1967
26361,Val Kilmer,2,Himself,33712,1983
12946,John Trudell,0,Himself,33712,1966
1190,Amy Ray,0,Herself,33712,1990
3183,Bonnie Raitt,1,Herself,33712,1958
9165,Gilles Lellouche,2,Denis Robert,320318,1955
4251,Charles Berling,2,Juge Renaud Van Ruymbeke,320318,1950
15385,Laurent Capelluto,2,Imah Lahoud,320318,1986
23442,Sarah Suco,1,Assistante Les Arènes,320318,1960
8250,Florence Loiret Caille,0,Géraldine Robert,320318,1961
9535,Grégoire Bonnet,0,Laurent Beccaria,320318,1958
4656,Christian Kmiotek,0,Régis Hempel,320318,1970
27884,Éric Naggar,2,Jean-Louis Gergorin,320318,1955
13103,Jonathan Louis,2,Un étudiant (uncredited),320318,1996
1432,Andrey Mironov,0,Orlando,167858,1966
25304,Tatyana Aksyuta,0,Marta,167858,1971
15752,Lev Durov,2,Kidnapper,167858,1972
26814,Vladimir Basov,2,Barrister,167858,1980
26520,Venyamin Smekhov,0,Don Quixote,167858,1987
3930,Carmen Galin,0,Plague,167858,1990
14815,Kirsten Prout,1,Sloane,359245,1973
25612,Tiera Skovbye,1,Katie,359245,2003
18316,Michael Karl Richards,2,Jason,359245,1996
5277,Craig March,0,Sheriff Andrews,359245,1962
8738,Garrett Black,0,Jed,359245,1979
11263,Jameson Parker,2,Lucas,359245,1991
4675,Christian Sloan,2,The Pastor,359245,1958
16761,Manny Jacinto,2,Vince,359245,1964
4617,Chris Sanders,2,Stitch,120115,1981
15531,Lee Min-ki,2,Tae-Soo,259129,1975
14643,Kim Go-eun,1,Bok-Soon,259129,1976
14712,Kim Roe-Ha,0,Ik-Sang,259129,1952
14620,Kim Bu-seon,1,Kyoung-Ja,259129,1967
298,Ahn Seo-hyun ,1,Na-Ri,259129,1954
10088,Heo Joon-seok,2,demolishing team leader,259129,1968
14618,Kim Bo-Ra,0,Eun-jeong,259129,1959
20373,Park Byung-eun,2,Kwang-Soo,259129,1977
2460,Bae Seong-woo,2,Sung-Moon,259129,1969
14676,Kim Joo-hyuk,2,Julian,37840,1963
18988,Moon Geun-Young,1,Ryu-min,37840,1953
24868,Sung-ho Choi,0,,37840,1961
12359,Jo Jae-yoon,2,Keun-son,37840,1989
6576,Do Ji-won,1,Teacher Lee,37840,2004
12330,Jin Goo,2,Mickey/Tae-ho,37840,1980
2016,Aoi Miyazaki,1,Keiko Otowa,108523,1952
27530,Yosuke Eguchi,2,Hiroyuki Nanbu,108523,1984
23485,Satoshi Tsumabuki,2,Hiroaki Yoshida,108523,1954
14866,Koichi Sato,2,Katsuhito Kazikawa,108523,1964
14903,Kosuke Toyohara,0,Tetsuo Shimizu,108523,2000
23498,Sawa Suzuki,0,Mineko Kazikawa,108523,1981
23040,Ryuhei Matsuda,2,Shuichi,320453,1959
21838,Reina Asami,0,,320453,1961
367,Akira Emoto,2,,320453,1987
18623,Mikako Ichikawa,1,,320453,1985
10184,Hitomi Katayama,0,,320453,1959
9739,Hana Kino,0,,320453,1957
18886,Miyuki Matsuda,0,,320453,1951
26077,Toshinori Omi,2,,320453,1989
15103,Kyôko Tôyama,0,,320453,1999
15110,Kôta Kusano,0,,320453,1962
22182,Riisa Naka,1,Mitsuko,92473,1973
2017,Aoi Nakamura,0,Yoichi,92473,1990
23022,Ryo Ishibashi,2,Jiro,92473,1998
9874,Haruma Miura,0,Koji Shida,202885,1959
19174,Nana Eikura,0,Miyu Tominaga,202885,1969
16747,Manami Konishi,1,Misaki Shida,202885,1992
9871,Haruka Igawa,0,Yurika Hatsushima,202885,1962
24088,Shota Sometani,0,Hiro Takai,202885,1988
25150,Takashi Ukaji,0,Kenichi Haraki,202885,1959
14101,Katherine Ryan,1,Herself,439107,1960
10116,Hermila Guedes,1,Verônica,128149,1988
13391,João Miguel,2,Gustavo,128149,1990
16641,Maeve Jinkings,1,Paciente,128149,1973
26915,W.J. Solha,0,Zé Maria,128149,1952
13773,Júlio Rocha,0,Dr. Roberto,128149,1955
1873,Anthero Montenegro,0,,128149,1995
14902,Kostja Ullmann,2,Saliya Kahawatte,379019,1993
1718,Anna Maria Mühe,1,Laura,379019,1992
10934,Jacob Matschenz,0,Max,379019,1969
16369,Ludger Pistor,2,Lehrer Döngen,379019,1986
18282,Michael Grimm,2,Küchenchef Krohn,379019,1975
26343,Uwe Preuss,2,Augenarzt,379019,1958
12607,Johann von Bülow,0,Kleinschmidt,379019,1985
753,Alexander Held,2,Fried,379019,1966
10099,Herbert Forthuber,0,Herr Kolditz,379019,1951
19817,Nilam Farooq,1,Sheela,379019,1979
14599,Kida Khodr Ramadan,2,Hamid,379019,2001
22833,Rouven Blessing,2,Apprentice,379019,1977
21537,Rainer Reiners,2,Deutschlehrer,379019,1993
10050,Henry Buchmann,2,Hotel Guest,379019,1991
14642,Kim Girschner,0,Hotel guest,379019,1992
20138,Olivia Marei,0,Tina,379019,1987
18327,Michael Koschorek,0,Tim Wasmuth,379019,2001
21945,Ricardo Ewert,0,Student,379019,1971
23234,Samira El Ouassil,1,Jala Asgari,379019,1962
11458,Jasmin Wisniewski,0,Irina Saizew-Müller,379019,1988
25044,Sylvana Krappatsch,1,Dagmar,379019,1953
23114,Saliya Kahawatte,0,Himself,379019,1984
17717,Matt McCoy,2,Jake (Mister B.),68732,1979
6064,David Moscow,2,Adam,68732,1984
17344,Mark-Paul Gosselaar,2,Scott,68732,1963
1123,Ami Dolenz,1,Cara,68732,1992
13040,Jon Heder,2,Seth,59122,1992
6672,Don Hertzfeldt,2,Narrator,32532,1968
11837,Jen Kirkman,0,Herself,432883,1998
5120,Colin Quinn,2,Himself,425003,1981
4154,Cedric the Entertainer,2,Himself,416290,1975
7682,Eric Elmosnino,2,Jacques Delboise,190824,1979
10345,Héléna Noguerra,1,Alice Lecorre,190824,1993
2224,Ary Abittan,2,Yvan Carlotti,190824,1989
8598,Frédérique Bel,2,Isabelle de Castlejane,190824,1951
1789,Anne Girouard,1,Pénélope Choisy,190824,1953
1833,Annelise Hesme,1,Hélène,190824,1978
882,Alice Belaïdi,1,Sonia,190824,1982
11700,Jean-Marie Lamour,0,Benoît Giraud,190824,1959
925,Alina Babak,1,Anna,358962,1969
26430,Valeriya Dmitrieva,0,Katya,358962,1969
10431,Igor Khripunov,0,Father,358962,1975
7983,Evgeniya Loza,0,Mother,358962,1977
23764,Sergey Pokhodaev,0,Sergey,358962,1975
26369,Valentin Sadiki,0,Matvey,358962,1974
26856,Vladimir Seleznyov,0,Exorcist,358962,1988
2067,Aria Emory,2,Miles Pierce,423246,1969
6880,Drew Harwood,0,Dominic Pierce,423246,1994
18972,Monique Rosario,0,Vijah,423246,1985
11192,James McCabe,0,Doyle,423246,1964
1888,Anthony Ficco,0,Latos,423246,1977
21753,Rebecca Fraiser,0,Sasha,423246,1993
13211,Joseph Atash,0,Kane,423246,2002
18074,Melissa Raquel,0,The Woman,423246,1950
10837,Jack G. Davis,2,Ivan,423246,1993
13057,Jonah Ehrenreich,0,Jacko,423246,1986
3270,Bram Barouh,0,Bradshaw,423246,1990
5283,Craig Rose,2,Leary,423246,1969
12049,Jerry Lewis,2,Max Rose,196359,1963
14480,Kerry Bishé,1,Annie Rose,196359,1983
14564,Kevin Pollak,2,Christopher Rose,196359,1976
4888,Claire Bloom,1,Eva Rose,196359,1982
6184,Dean Stockwell,2,Ben Tracey,196359,1960
10473,Illeana Douglas,1,Jenny Flowers,196359,1993
8540,Fred Willard,2,Jim Clark,196359,1997
22751,Rory Scovel,0,Himself,380057,1972
26016,Tony Hinchcliffe,0,Himself,377446,1996
27075,Whitney Cummings,1,Herself,379008,1951
3751,Cameron Esposito,0,Herself,380061,1983
8463,Frankie Boyle,0,,390991,1970
19764,Nikki Glaser,0,Herself,392386,1971
4581,Chris Hardwick,2,Himself,394063,1987
8777,Gary Gulman,2,,396109,1961
18300,Michael Ian Black,2,Himself,399938,1971
21419,Quincy Jones,2,Himself,399932,2000
2696,Ben Gleib,0,Himself,399811,1990
9321,Godfrey,0,Himself,415730,1977
17455,Martin Lawrence,2,Himself,414743,1960
6826,Doug Stanhope,0,Himself,415725,1986
23647,Sebastian Maniscalco,2,Himself,415735,1980
15764,Lewis Black,2,Himself,418992,2000
26978,Wanda Sykes,0,Herself,422878,1961
2565,Barry Crimmins,0,Himself,422500,1974
11378,Janeane Garofalo,1,Herself,421552,1974
20904,Pete Davidson,2,Himself,418985,1986
18889,Mo Mandel,0,Himself,421556,1998
14126,Kathleen Madigan,1,Self,425841,2004
5514,Dan Levy,2,Himself,425002,1959
2091,Aries Spears,2,Himself,429788,1963
12577,Joey Diaz,2,Himself,429389,2001
25889,Tom Papa,2,Himself,429797,1999
19617,Nick Thune,0,Himself,428355,1959
903,Alice Pol,1,Johanna Pasquali,382597,1970
5775,Dany Boon,2,Eugène Froissard,382597,1978
18483,Michel Blanc,2,Jacques Pasquali,382597,1997
27653,Yvan Attal,2,Viktor,382597,2002
20546,Patrick Mille,2,Edouard Dubarry,382597,1960
23063,Sabine Azéma,2,Marie-Caroline Dubarry,382597,1981
1806,Anne Marivin,0,La psychologue du Raid,382597,1965
402,Alain Doutey,2,Bernard Dubarry,382597,1990
8259,Florent Peyre,2,Olivier Lopez,382597,1969
9752,Hannah Al Rashid,0,,379371,1995
27406,Yayan Ruhian,0,,379371,2002
4141,Cecep Arif Rahman,0,,379371,1976
11517,Jason Schwartzman,2,Dash (voice),410661,1984
15614,Lena Dunham,1,Mary (voice),410661,2002
21803,Reggie Watts,2,Assaf (voice),410661,1995
17940,Maya Rudolph,1,Verti (voice),410661,1988
24934,Susan Sarandon,1,Lunch Lady Lorraine (voice),410661,1995
25566,Thomas Jay Ryan,2,Principal Grimm (voice),410661,1960
694,Alex Karpovsky,2,Drake (voice),410661,1980
16233,Louisa Krause,1,Gretchen (voice),410661,1953
12675,John Cameron Mitchell,2,Brent Daniels (voice),410661,1996
17777,Matthew Maher,0,Senior Kyle (voice),410661,1993
9949,Hedy Lamarr,1,Jenny Hager,32945,1967
8990,George Sanders,2,John Evered,32945,1979
16212,Louis Hayward,0,Ephraim Poster,32945,1961
8848,Gene Lockhart,2,Isaiah Poster,32945,1962
10148,Hillary Brooke,1,Meg Saladine,32945,1999
21935,Rhys Williams,2,Deacon Adams,32945,1993
13681,June Storey,1,Lena Tempest,32945,1993
19025,Moroni Olsen,2,Rev. Thatcher,32945,1965
20101,Olive Blakeney,1,Mrs. Hollis,32945,1966
14123,Kathleen Lockhart,1,Mrs. Partridge,32945,1990
440,Alan Napier,2,Judge Henry Saladine,32945,1966
6321,Dennis Hoey,2,Tim Hager,32945,1977
26939,Walt Disney,2,Mickey Mouse,67592,1976
25505,Thelma Boardman,0,Minnie Mouse,67592,1975
27591,Yum Jung-ah,1,Sun-hee,287647,1956
18990,Moon Jeong-hee,1,Hye-mi,287647,1952
14748,Kim Young-ae,1,Soon-rye,287647,1972
14680,Kim Kang-woo,2,Dong-joon,287647,1956
10323,Hwang Jeong-min,1,Ok-soon,287647,1969
4858,Chun Woo-hee,1,Mi-jin,287647,1988
6584,Doh Kyung-soo,2,Tae-young,287647,1996
15552,Lee Seung-joon,2,Section chief Choi,287647,1997
12199,Ji-Woo,1,Soo-kyung,287647,1974
20403,Park Su-young,2,Store manager,287647,1955
24321,Song Ji-In,1,Ye-rin,287647,1984
14728,Kim Soo-an,1,Min-young,287647,1953
18565,Michelle Trachtenberg,1,Dallas,348611,1974
26183,Troian Bellisario,1,Baltimore,348611,2005
24472,Stana Katic,1,Carolina,348611,1982
854,Alfred Molina,2,Mort,348611,1975
12084,Jess Weixler,1,Austin,348611,1960
10896,Jacki Weaver,1,Mary Baxter,348611,1982
20173,Olympia Dukakis,1,Emily (Segment 6),244117,2002
16228,Louis Zorich,2,Tim (Segment 6),244117,1985
165,Adam Rose,2,Posnick (Segment 1),244117,1974
16427,Luke Brandon Field,0,Lerner (Segment 1),244117,1998
25572,Thomas Mann,2,Tim (Segment 1),244117,1997
27822,Zosia Mamet,1,Emily (Segment 1),244117,1997
12004,Jeremy Jordan,2,Phayer (Segment 1),244117,1983
826,Alexis Bledel,1,Emily (Segment 2),244117,1994
3808,Cara Buono,1,Emily (Segment 3),244117,1983
13832,Kal Penn,2,Tim (Segment 2),244117,1980
1291,Andre Braugher,2,Tim (Segment 5),244117,1989
21193,Phylicia Rashād,1,Emily (Segment 5),244117,1960
14131,Kathleen Turner,1,Narrator,244117,1967
6873,Drena De Niro,1,Sheilda Posnick (Segment 4),244117,1966
5542,Dana Eskelson,1,Sarah (Segment 4),244117,1988
6869,Dre Davis,0,Jo Ann (Segment 1),244117,1966
6613,Dominic Fumusa,2,Tim (Segment 3),244117,1951
193,Adepero Oduye,1,Meg (Segment 5),244117,1998
19949,Noriko Kijima,0,Yoshie,36119,1965
14461,Kentarô Shimazu,0,Ryûji Kimura,36119,1993
18780,Minase Yashiro,0,Ami Hyuga,36119,2000
6273,Demo Tanaka,0,Kaneko / Kimura gang member,36119,1998
2229,Asami,1,herself,36119,1991
13147,Jordan Chan,2,Darren,25772,1993
4433,Cherrie Ying,1,Emma,25772,1989
1499,Andy On,2,Jet,25772,1973
8614,Fung Hak-On,0,Sgt. Wai,25772,1955
23268,Samuel Pang,0,Big Eyes,25772,1983
20774,Paulie Redding,1,Lauren,51021,1977
12174,Jessica Sonneborn,0,Maggie / Kate,51021,1989
18353,Michael McLafferty,2,Tommy,51021,1995
19578,Nick Cannon,2,Himself,440047,1970
19454,Neil Elliot,0,Voyeur,332168,1976
3720,Caleb James,0,Ash,332168,2001
4664,Christian Patrick,2,Client,332168,1955
11057,Jake Robbins,2,CJ,332168,1964
1491,Andy Lau,2,Fai / Fi,172972,1992
12592,Joey Wong,0,Princess Yun Lo,172972,1969
24046,Shing Fui-On,0,Cop on motorcycle [cameo],172972,1967
19323,Natalis Chan,2,Chi,172972,1953
27553,Yuen Wah,2,Tien Chian,172972,2004
26972,Walter Tso Tat-Wah,0,Mr Ko / Lung Chin Fi [2 Roles],172972,1985
15261,Lau Chi-wing,2,Police captain [cameo],172972,1984
2766,Benoît Allemane,0,,441043,1964
8641,Gabriel Bismuth-Bienaimé,0,,441043,1994
10174,Hiroshi Abe,2,Kenshirô (voice),109080,1991
25150,Takashi Ukaji,0,Raoh (voice),109080,1965
14910,Kou Shibasaki,1,Reina / Narration (voice),109080,2005
26310,Unshō Ishizuka,0,Souga,109080,1956
366,Akio Ohtsuka,2,Souther,109080,1984
10230,Houchu Ohtsuka,0,Shu,109080,1965
10174,Hiroshi Abe,2,Kenshiro,114372,1984
25150,Takashi Ukaji,0,Raoul,114372,1951
27619,Yuriko Ishida,1,Julia,114372,1957
14910,Kou Shibasaki,1,Reina,114372,1975
19585,Nick Di Paolo,2,Himself,328327,1987
8786,Gary Owen,0,Himself,319971,1997
18021,Mel Brooks,2,Himself,322785,1962
3836,Carl Reiner,2,Himself,322785,1967
14304,Keith Robinson,2,Himself,326553,1980
14536,Kevin Hart,2,Himself,326553,1976
21592,Ralphie May,2,Himself,327953,1987
26152,Trevor Moore,2,Himself,329286,1954
20267,Owen Benjamin,0,Chad,329286,2001
11575,Jay Mohr,2,,323552,1958
12279,Jim Norton,2,,337405,1991
19371,Nate Bargatze,0,Himself,338689,2003
18585,Mick Foley,2,Himself,350762,2000
19911,Noelle Foley,1,Herself,350762,1963
4832,Christopher Titus,2,Himself,327352,1981
12247,Jim Breuer,2,Himself,340785,1981
19616,Nick Swardson,2,Himself,342546,1988
16008,Lisa Lampanelli,0,,346473,2000
3468,Bridget Everett,1,Herself,348601,1965
11581,Jay Pharoah,0,Himself,352036,1990
19359,Natasha Leggero,1,Herself,355335,1989
25571,Thomas Lennon,2,,355335,1985
5272,Craig Ferguson,2,Himself,359244,2001
11779,Jeff Dunham,2,Himself,360408,1950
4609,Chris Parnell,0,Himself,360408,1955
4850,Chuck Liddell,2,Himself,360408,1999
3250,Brad Paisley,2,Himself,360408,1993
24636,Stephen Rannazzisi,0,Himself,359459,1960
16915,Margaret Cho,1,Herself,366692,1960
3453,Brian Regan,0,Himself,361750,2001
1617,Anjelah Johnson,1,Herself,362988,1951
20638,Paul F. Tompkins,0,Himself,362108,1954
23393,Sarah Colonna,1,Herself,422550,1974
18730,Miles Jupp,0,Himself,376599,1963
12657,John Bishop,2,John Bishop,368999,1956
26154,Trevor Noah,2,Himself,369665,1982
5789,Dara Ó Briain,0,Himself,357600,1998
16821,Marc Maron,0,Himself,371347,1973
18636,Mike Epps,2,Himself,371084,1961
12038,Jerrod Carmichael,2,Himself,295891,1951
15043,Kurt Metzger,0,Himself,281590,1950
26110,Tracy Morgan,2,Himself,265394,1990
12524,Joe Rogan,2,Himself,306199,1959
9461,Greg Giraldo,0,Himself,37354,1965
23647,Sebastian Maniscalco,2,Himself,297482,1987
22263,Rob Newman,2,Himself,24440,1956
423,Alan Davies,2,Himself,59060,1973
390,Al Murray,2,The Pub Landlord,40748,1959
12881,John Pinette,2,Himself,40120,1963
12881,John Pinette,2,John Pinette,17695,1954
18597,Micky Flanagan,0,Himself,238255,1962
18297,Michael Hui,2,Ah Hui,47291,1965
22162,Ricky Hui,0,Cuttlefish,47291,2002
25049,Sylvia Chang,1,Mrs. Hui,47291,2002
16265,Lowell Lo,0,Chimp Chan,47291,1975
15427,Lawrence Ng,0,Danny Poon,47291,1990
5950,David Dencik,2,Arne Itkin,433082,1998
5572,Danica Curcic,1,Miriam Itkin,433082,1993
19653,Nicolas Bro,2,Kaj,433082,1963
15249,Lars Brygmann,2,Pastor Kjeldgaard,433082,1993
11068,Jakob Cedergren,2,N.B. Lund Ferdinansen,433082,1954
15283,Laura Bro,0,Katrine Ferdinansen,433082,1968
18710,Mikkel Boe Følsgaard,2,Jørgen,433082,1999
19028,Morten Suurballe,2,Stærh,433082,1950
5639,Daniel Olbrychski,2,Bolesław,42539,1987
16909,Marek Perepeczko,2,MIchał,42539,1985
7491,Emilia Krakowska,1,Malina,42539,1961
20098,Olgierd Łukaszewicz,2,Stanisław,42539,1955
7415,Ellen Page,1,Kelly,403114,1960
23304,Sandra Oh,1,Rosie Ming,403114,1981
24079,Shohreh Aghdashloo,1,Mehrnaz,403114,1952
27944,پیمان معادی,2,Payman,403114,1961
7055,Eddy Ko,2,Stephen,403114,1965
20191,Omid Abtahi,2,Ramin,403114,1957
19413,Navid Negahban,2,Mehran,403114,1985
6680,Don McKellar,2,Dietmar,403114,1988
19201,Nancy Kwan,1,Gloria,403114,1977
26706,Vincent Lindon,2,Victor Barelle,56947,1980
20565,Patrick Timsit,2,Michou,56947,1961
27692,Zabou Breitman,0,Isa Barelle,56947,1952
16997,Maria Pacôme,1,Mme Barelle,56947,2003
27662,Yves Robert,2,M. Barelle,56947,1957
18581,Michèle Laroque,1,Martine,56947,1961
27148,William Baldwin,2,Ben,352845,1989
13928,Kari Matchett,1,Maura,352845,1972
26033,Tony Nappo,2,Doug,352845,1988
24748,Steven Love,0,Adam Walker,352845,1951
18455,Michael Worth,2,Eric Kulhane,55505,2004
17453,Martin Kove,2,Rick Kulhane,55505,1965
3511,Brittney Powell,1,Cheryl,55505,1956
677,Alex Cord,2,Jack Rodgers,55505,1992
21185,Phillip Troy Linger,0,Sam Kulhane,55505,1999
19114,Mônica Martelli,0,Fernanda,227970,1979
20795,Paulo Gustavo,2,Aníbal,227970,1981
5683,Daniele Valente,0,Nathalie,227970,1990
16891,Marcos Palmeira,0,Tom,227970,1970
7115,Eduardo Moscovis,0,Juarez,227970,1975
10120,Herson Capri,0,Homem da galeria de arte,227970,1986
530,Alejandro Claveaux,0,,227970,1994
13770,Júlia Rabello,0,,227970,1994
10306,Humberto Martins,0,Robertinho,227970,1950
10579,Irene Ravache,0,Maria Alice,227970,1950
20999,Peter Ketnath,2,Nick,227970,1994
13343,José Loreto,0,Marcelinho,227970,1950
16982,Maria Gladys,1,Dona Dedé,227970,1994
1216,Ana Lúcia Torre,1,Tia Sueli,227970,1956
25326,Tatá Werneck,1,Maria,261461,1991
10539,Ingrid Guimarães,1,Malu Soares,261461,1987
19099,Márcio Garcia,2,Samuel Barros,261461,1990
24968,Suzana Pires,1,Lúcia,261461,1998
8014,Fabiana Karla,0,Dolores,261461,1997
7083,Edmilson Filho,0,Rubi,261461,1955
9548,Guida Vianna,0,Adir (as Guida Viana),261461,1979
883,Alice Borges,0,Lourdes,261461,1974
4299,Charles Paraventi,0,Geraldo José,261461,2005
3758,Camila Amado,0,Suely de Carvalho,261461,1971
3589,Bruno Gagliasso,2,Deco,224233,2003
15453,Leandra Leal,1,Zoé,224233,1963
5714,Danilo Gentili,2,Leléo,224233,2002
15749,Letícia Isnard,0,Ananda,224233,1998
8660,Gabriela Duarte,0,Mariana,224233,1961
21520,Rafinha Bastos,0,Dr. Roberto,224233,1968
7632,Enrique Díaz,2,Fernando,224233,2004
16181,Lothaire Bluteau,2,Antoine Hébert,69535,1969
20432,Pascale Bussières,0,Jackie Decelles,69535,1983
8440,Frank Schorpion,0,Mikhail Cerenkov,69535,1965
4971,Claudia Ferri,1,Lucia Alarcon,69535,1966
18392,Michael Riley,2,Rick Erwin,69535,1963
22423,Robert Naylor,2,Adam Erwin,69535,2000
7471,Ema Fujisawa,0,Risa Koizumi,37213,2005
25400,Teppei Koike,0,Atsushi Otani,37213,1982
19170,Nami Tamaki,0,Nobuko Ishihara,37213,1999
22214,Risa Kudo,0,Chiharu Tanaka,37213,1980
24964,Susumu Terajima,2,Umibozu,37213,1957
24075,Shizuyo Yamasaki,0,Rie Koizumi,37213,1973
27645,Yusuke Yamazaki,0,Heikichi Nakao,37213,1954
10162,Hiro Mizushima,2,Ryoji Suzuki,37213,1970
24086,Shosuke Tanihara,0,,37213,1968
24101,Shugo Oshinari,0,,37213,1996
27480,Yoji Tanaka,2,,37213,1981
6599,Dolph Lundgren,2,Jebediah Woodley,405882,1969
11111,James Chalke,2,Pastor Erikson,405882,1977
14971,Kristina Klebe,1,Agent Evelyn Pierce,405882,1989
3016,Billy Slaughter,0,Agent Jackson,405882,1957
18727,Miles Doleac,0,Deacon Shepard,405882,1957
7326,Elissa Dowling,1,sexy demon,405882,1979
18164,Michael Aaron Milligan,2,Frank,405882,1990
18568,Michelle West,1,Amber,405882,1953
11455,Jasi Cotton Lanier,1,Rose,405882,1995
39,Aaron McPherson,2,Emmett,405882,1994
23154,Sam Furman,0,Danny,405882,1985
7519,Emily Brobst,1,Older sister,405882,1978
25993,Tony Bentley,2,Chief Dunham,405882,1950
4391,Chaton Anderson,1,Convent Demon,405882,1958
26032,Tony Messenger,0,Jebediah Woodley Snr,405882,1980
4503,Chloe Guidry,0,Young Sister,405882,1959
23018,Ryan Zweers,0,Young Jebediah,405882,1984
15328,Laura Warner,0,Eunice,405882,1961
11780,Jeff Dylan Graham,2,,405882,1952
21619,Randy Austin,2,Gabriel,405882,2004
25776,Toby Bronson,0,Otis Willard,405882,1966
7571,Emma Frances Burge,0,,405882,1953
14976,Kristine Samuelson,0,Mrs. Lafferty / Kravitz,405882,1952
3618,Bryan Zampella,0,Demon,405882,1989
18748,Milorad Djomlija,0,Glen Prichard,405882,1965
11991,Jered Meeks,0,FBI Agent,405882,1992
25578,Thomas Owen,2,Jeremy,405882,1996
4340,Charlie Hunnam,2,Percival Fawcett,314095,1996
22432,Robert Pattinson,2,Henry Costin,314095,1983
24146,Sienna Miller,1,Nina Fawcett,314095,1950
25863,Tom Holland,2,Jack Fawcett,314095,2005
1580,Angus Macfadyen,2,James Murray,314095,2005
10378,Ian McDiarmid,2,Sir George Goldie,314095,1984
8376,Franco Nero,2,Baron de Gondoriz,314095,1996
3152,Bobby Smalldridge,0,Jack Fawcett (7 Yr Old),314095,1962
25885,Tom Mulheron,2,Jack Fawcett (3 Yr Old),314095,1968
7121,Edward Ashley,0,Arthur Manley,314095,1990
9850,Harry Melling,2,William Barclay,314095,1995
5614,Daniel Huttlestone,2,Brian Fawcett (15 Yr Old),314095,1986
12605,Johann Myers,2,Willis,314095,1991
18266,Michael Ford-FitzGerald,2,Hunt Leader,314095,1957
543,Aleksandar Jovanović,2,Urquhart,314095,1961
18312,Michael Jenn,0,Brigd-General Sidney Thornton,314095,2003
19530,Nicholas Agnew,0,John Coundley,314095,1963
8391,Frank Clem,0,Texas Gunman,314095,1960
5045,Clive Francis,0,Sir John Scott Keltie,314095,1957
17791,Matthew Sunderland,2,Dan,314095,1974
27429,Yelena Solovey,1,Madame Kumel,314095,1992
19072,Murray Melvin,2,Lord James Bernard,314095,1993
2843,Bethan Coomber,0,Joan Fawcett (7 Yr Old),314095,1950
5920,David Calder,2,Secretary Bryce,314095,1951
24462,Stacy Shane,0,American Reporter,314095,1973
22006,Richard Croxford,0,Officer Thomas Busby,314095,2005
19523,Niall Cusack,0,Random Scientist,314095,1988
5101,Colin Carnegie,0,Random Scientist 2,314095,2005
20453,Pat Mooney,0,Random Scientist 3,314095,1995
16254,Louise Parker,0,Random Woman,314095,1963
9591,Gustavo Duque,0,Crew Member,314095,1961
8185,Fernando Vigui,0,Diminutive Latino Man,314095,1966
19612,Nick Sampson,0,Doctor,314095,1994
22865,Ruairí Heading,0,Other Soldier,314095,1954
22455,Robert Schimmel,0,Himself,38145,1984
2940,Bill Maher,2,Bill Maher,21576,1964
6287,Denis Leary,2,Himself,26797,1958
27320,Wyatt Cenac,2,Himself,66109,1993
13052,Jon Stewart,2,Jon Stewart,21587,1997
14939,Kristen Schaal,0,Herself,149883,1998
7886,Eugene Mirman,0,Himself,149883,1972
20906,Pete Holmes,0,Himself,194144,1961
15031,Kurt Braunohler,2,Himself,419037,1995
19032,Moshe Kasher,0,Himself,141803,1978
4581,Chris Hardwick,2,Himself,144092,1974
112,Adam Arkin,2,Himself,140465,1960
21111,Philip Bosco,2,Himself,140465,1973
20470,Patricia Clarkson,1,Eliza Hackett,140465,1959
14514,Kevin Conway,2,Reader (voice),140465,1991
20945,Peter Coyote,2,Himself,140465,2005
3083,Blythe Danner,1,Herself,140465,1952
20649,Paul Giamatti,2,George Remus,140465,1960
25858,Tom Hanks,2,Reader (voice),140465,1955
12002,Jeremy Irons,2,Reader (voice),140465,1964
23265,Samuel L. Jackson,2,Reader (voice),140465,1957
12822,John Lithgow,2,HL Mencken,140465,1956
13291,Josh Lucas,1,Reader (voice),140465,1977
20115,Oliver Platt,2,Reader (voice),140465,1979
23190,Sam Waterston,2,Reader (voice),140465,1986
4756,Christophe Miossec,0,,346758,1972
16079,Lizzie Brocheré,1,,346758,1996
27536,Youn Yuh-jung,1,Gye-choon,387886,1968
