movieID,title,Released,runtime,Popularity,keywords
85107,Slow Action,2010-01-01,46.0,0.119934,
254661,O'er the Land,2009-01-01,52.0,0.040056,"experimental film, woman director"
102873,¡Vivan las Antipodas!,2011-11-05,104.0,0.518148,"volcano, earth, city"
324083,Life Lesson,1995-04-11,0.0,0.001648,
348273,Finale,2007-07-17,75.0,0.703549,
106134,Meanwhile,2011-11-29,60.0,0.394111,independent film
162472,Anémone,1968-02-13,60.0,0.014274,
111650,It Happened in Europe,1948-11-19,100.0,0.19593,
147496,Amber City,1999-01-01,48.0,0.001177,
154211,Sogobi,2002-01-12,90.0,0.072941,
30888,The Coming of Sin,1978-06-01,91.0,3.965041,"mythology, sexploitation"
46863,The Bells Toll for the Barefooted,1965-01-01,96.0,0.03652,
126879,Atomic Age,2012-11-27,67.0,2.225938,woman director
102858,The Fourth Dimension,2012-06-27,108.0,0.446731,
220005,At the First Breath of Wind,2003-09-25,85.0,0.07334,
149657,Dad,2010-10-25,71.0,0.171465,father son relationship
42647,The Twelve Months,1956-12-30,55.0,0.597861,
45490,Okinawa Rendez-vous,2000-07-28,100.0,0.018393,
297288,Good for Nothing,2014-10-23,87.0,1.109136,
297745,...E fuori nevica!,2014-10-16,0.0,1.557067,
24235,Champion,2005-03-12,81.0,1.969006,biography
57394,Champion,2002-06-28,115.0,0.469409,
274110,Ciudad Delirio,2014-09-19,0.0,0.145248,woman director
64304,Clan of Amazons,1978-02-19,88.0,0.151359,
43833,Q Planes,1939-06-20,82.0,0.441487,"spy, aviation, screwball comedy"
193460,Fighting Fools,1949-03-17,69.0,0.002013,"bowery boys, boxing, boxing manager"
186775,Hold That Baby!,1949-06-06,64.0,0.001691,bowery boys
5256,Momentum,2003-03-26,88.0,1.418634,"telekinesis, fbi agent"
64869,"Nikki, Wild Dog of the North",1961-07-12,74.0,0.037374,"canadian, wilderness, yukon"
38659,Ride a Crooked Trail,1958-09-01,87.0,1.597373,
42789,Ride the Wild Surf,1964-01-01,101.0,0.597132,"surfing, sport"
162117,Secrets of Life,1956-11-06,70.0,0.072334,"nature, time lapse photography"
156007,The Flying Dagger,1969-06-18,0.0,1.512402,martial arts
96935,The Naked Maja,1958-12-20,111.0,0.588101,"painter, biography"
126958,The Tournament,1929-02-18,90.0,0.099994,"knight, black and white, period drama, jousting, silent film, medieval"
334312,The Tournament,2015-04-29,83.0,0.747649,
186881,Treasure Hunters,1981-07-09,104.0,1.075427,
49092,Who Done It?,1942-11-06,77.0,0.584151,"murder, radio program"
269390,Skull,1927-05-10,48.0,0.001223,
124762,Inori,2012-08-04,72.0,0.119277,rural setting
138191,36,2012-01-17,68.0,0.219855,love
158942,Silent Ones,2013-01-22,97.0,0.091298,
158951,Darkness,2013-01-27,89.0,0.014962,rural setting
157033,Die Welt,2013-01-24,80.0,0.015242,
118145,"differently, Molussia",2012-02-16,81.0,0.062621,fictional country
98025,The Teasers,1975-10-31,82.0,1.374672,"female nudity, sex, nudity, seduction, underwear, pubic hair, teacher, breast, teenage girl, school, loss of virginity, skinny dipping, teenager, vagina, exhibitionism, close-up, erotic movie, teasing, peeing, exhibitionist, taking a shower"
57768,I Embrace You With 1000 Arms,2006-03-09,110.0,0.382448,
105593,You Are Not I,1981-01-01,50.0,0.037704,woman director
257947,Mamay,2003-02-19,80.0,0.123454,
254902,A Story of the Forest: Mavka,1980-07-23,83.0,0.239236,
78071,Successive Slidings of Pleasure,1974-03-07,102.0,0.942421,"female nudity, eroticism, murder, female homosexuality"
239536,The Golden Key,1939-12-20,72.0,0.117004,
237957,Nostos: The Return,1989-12-31,85.0,1.579447,
170923,Quick Billy,1970-03-24,56.0,0.13958,
354021,The Sun and the Moon,2008-08-11,60.0,0.004706,
51902,The Tale of John and Marie,1980-11-01,65.0,0.222443,
126313,Quixote,1965-01-01,45.0,0.001188,
297631,Spark of Being,2010-11-19,68.0,0.005882,"found footage, jazz music"
85834,Méditerranée,1963-04-23,45.0,0.26304,
96026,Ramin,2011-04-01,58.0,0.048725,"champion, biography"
31957,The bitter herb,1985-04-25,89.0,0.36714,world war ii
116318,A Journey Through Fairyland,1985-01-01,90.0,0.161979,
128061,The Deflowering of Eva van End,2012-09-09,99.0,0.163281,
211158,Ein Teil von mir,2009-10-14,,0.00499,
361131,Hate Story 3,2015-04-12,126.0,0.834148,
105304,The Field of Enchantment,2011-12-19,81.0,0.455067,woman director
257095,Prince Bayaya,1950-01-26,87.0,0.036841,stop motion
64437,L'Été en pente douce,1987-04-29,0.0,0.217835,
357959,Sour Grape,1974-08-30,76.0,0.049412,armenia
45205,Wool 100%,2006-01-01,99.0,0.129738,woman director
76784,All Stars 2: Old Stars,2011-10-10,123.0,1.186702,
317988,Banana Pancakes and the Children of Sticky Rice,2015-01-22,93.0,0.077118,
142406,Saturday October 5th,1969-10-10,47.0,0.038719,
263627,Lucky in Love,2014-04-05,0.0,0.603441,
355211,An Example of Intonation,1991-01-01,50.0,0.035502,
261562,Blazing a Trail to the Stars,1958-06-04,49.0,0.286,"space travel, rocket, space station, science"
33407,Twigson,2009-10-16,75.0,0.229765,
361664,Giano,2014-10-03,49.0,0.043166,
96300,The Blue Planet,1981-03-11,83.0,0.509914,
362178,Kaili Blues,2016-03-23,113.0,2.630331,
382899,Mother,2016-01-27,90.0,0.066061,"italy, drug addiction, secluded"
296449,Francofonia,2015-11-11,87.0,1.656862,"museum, louvre, painting, war, world, art, nazi occupation, nazism, art museum"
358859,The Event,2015-09-02,74.0,0.375634,
191703,Pioneers in Ingolstadt,1971-05-19,84.0,0.058285,
40993,Szaffi,1985-04-11,76.0,0.00022,
260397,Buried in Light,1994-03-21,61.0,0.001189,
361066,On the Road: A Document,1964-01-01,54.0,0.001247,
142916,The Great Flood,2012-11-17,80.0,0.523999,
179837,Manufractur,1985-01-01,3.0,0.004137,"experimental film, found footage"
104317,The Woman Who Powders Herself,1972-01-01,18.0,0.007223,short
220949,The Halt,2000-10-21,25.0,0.371636,"russia, train, short"
278262,"Life, Autumn",1999-12-20,35.0,0.071779,
126208,Stellar,1993-01-01,3.0,0.51002,
208947,Get Ready,1999-01-01,1.0,0.145892,"trailer, found footage, short"
149712,In Memory of the Day Passed By,1990-01-01,40.0,0.149527,
48617,Father and Daughter,2000-01-01,8.0,1.000408,"loss of father, bicycle, daughter, family relationships, father daughter relationship, no dialogue, landscape, seasons of the year"
144886,Schwechater,1958-12-31,1.0,0.917896,"beer, experimental film, advertising"
270469,Portrait,2002-10-19,28.0,0.219241,
228442,Déjeuner du matin,1974-01-01,12.0,0.00022,
144156,Dream Work,2001-03-17,10.0,0.352785,short
277819,Factory,2004-01-01,30.0,0.245512,
247436,Wind,1996-01-01,6.0,0.107099,
172673,Instructions for a Light & Sound Machine,2006-01-01,16.0,0.899832,"experimental film, short"
195804,Feelings of Mountains and Waters,1988-12-31,19.0,0.070716,
168478,Mermaid,1997-02-14,11.0,1.015912,"russian, mermaid"
322266,Buddy Hutchins,2015-01-01,99.0,1.77499,
363844,The Ouija Exorcism,2015-10-06,86.0,1.185324,"exorcism, possession, ouija board"
302528,Remember,2015-10-23,94.0,10.200553,
137200,Back To The Sea,2012-01-27,98.0,1.082675,
262713,Godheten,2013-02-15,,0.147212,
130993,Future My Love,2012-06-21,93.0,0.150219,"technology, future, romance, woman director, venus"
256316,Tabloid Truth,2014-02-20,121.0,0.618248,"찌라시, 위험한 소문, 찌라시 : 위험한 소문"
121998,It Was the Son,2012-09-01,90.0,0.94537,"palermo, mafia"
281600,Breaking with Old Ideas,1976-01-02,110.0,0.0,
140008,The Leather Boys,1964-03-08,108.0,0.351614,"gay interest, motorcycle"
183128,The Bogus Man,1980-01-01,11.0,0.039802,
80281,Oosaravelli,2011-10-06,165.0,0.978568,
324269,For Grace,2015-03-13,95.0,0.253959,
36511,White Wall,2010-05-07,91.0,0.801652,
381890,The Mermaid,2016-02-08,93.0,5.296052,
371758,And Then There Were None,,168.0,5.238281,"england, based on novel, island, murder, miniseries, murder mystery, mysterious death"
347669,Stranded,2015-12-31,90.0,1.071291,
302036,Beyond,2014-04-25,89.0,0.415365,"post-apocalyptic, alien invasion, gun violence, troubled marriage, psychological drama"
258210,Airplane vs Volcano,2014-03-28,91.0,1.434665,
159630,Holi,1985-04-08,120.0,0.296788,
89337,Blood Ties,1991-05-27,84.0,0.452682,
69610,Kapıcılar Kralı,1976-01-01,0.0,0.584912,
42911,Skyscraper,1996-02-29,96.0,0.925896,
163313,Better Mus Come,2013-03-15,104.0,0.049339,
347835,The Real Miyagi,2015-02-20,90.0,0.482773,"martial arts, karate"
187238,Si può fare l'amore vestiti?,2012-12-05,,0.150661,
383809,Merci patron !,2016-02-24,84.0,2.045505,
135536,Chi lavora è perduto,1963-12-05,0.0,0.423327,
101553,Yankee,1966-08-25,92.0,1.411467,"male nudity, hood, raft, spaghetti western, hung upside down, shave"
138273,La Vacanza,1971-09-04,0.0,4.158529,
137599,Action,1980-01-04,121.0,1.12006,
50268,Love & Passion,1987-02-25,98.0,3.409258,
37265,All Ladies Do It,1992-02-21,93.0,4.258331,"sex, adultery, italian, wife husband relationship, infidelity, shower, ecstasy, massage, fellatio, inheritance, sexual attraction, unfaithfulness, cross dressing, lust, extramarital affair, sexual desire, trophy wife"
55580,P.O. Box Tinto Brass,1995-08-30,81.0,7.02299,"male nudity, female nudity, bathroom, sex, italian, orgy, nudity, fetish, housewife, underwear, erection, controversy, pubic hair, sexual fantasy, breast, penetration, lesbian, cheating wife, filmmaker, secretary, cigarette smoking, director, undressing, urination, vagina, masturbation, mirror, threesome, softcore, female masturbation, penis, explicit sex, caught masturbating, exhibitionism, close-up, telephone sex, maid uniform, erotic movie, skirt, exhibitionist, flashing"
30301,Black Angel,2002-04-12,128.0,1.621973,"male nudity, female nudity, nudity, sex addiction"
257302,May Morning,1970-08-02,101.0,1.9e-05,"college, oxford, film noir"
116614,The Sex of Angels,1968-02-24,110.0,0.097818,"yugoslavia, lsd, lesbian, drug"
21990,The Man from Hong Kong,1975-07-31,111.0,1.547134,"corruption, martial arts, australia"
10125,Fine Dead Girls,2002-06-24,77.0,0.427798,"prostitute, zagreb, lesbian relationship, suspense, homosexuality, gynecologist"
329010,Emelie,2016-03-04,82.0,5.543789,babysitter
324340,Summers Downstairs,2015-02-07,100.0,0.868407,
367596,Täterätää - Die Kirche bleibt im Dorf 2,2015-06-25,,0.291696,
27836,Summer Camp Nightmare,1987-04-17,89.0,0.412768,"camp, summer, teenager, violence"
96161,The Office Wife,1930-08-23,59.0,0.036636,"philadelphia, beach, secretary, publishing, st. petersburgh florida"
297207,La pazza della porta accanto: conversazione con Alda Merini,2013-11-12,,0.084644,woman director
26329,Carry On Girls,1973-11-09,88.0,1.927063,
367275,Jare vs. Cheek,2015-11-08,63.0,0.040827,"rap music, hip-hop, artist, finnish, musician, documentary, rap star"
77829,A Hole in the Head,1998-01-01,54.0,0.142337,"science, trepanation"
39305,Children of Beslan,2005-01-01,60.0,0.07304,woman director
82737,War,2002-03-14,120.0,1.522084,
132705,Morgana,2012-08-03,120.0,0.368092,
330697,Belgica,2016-03-02,127.0,3.708558,"bar, belgium, beer, alcoholism"
364540,Girl Asleep,2016-06-18,77.0,6.235767,"1970s, birthday, birthday party, coming of age, best friend, girl, womanhood, woman director"
301365,The Neon Demon,2016-06-08,117.0,13.410522,model
334026,Sun Choke,2015-10-01,89.0,1.885819,"female nudity, held captive, therapy, recovery, psychotic break"
346763,Gold Coast,2015-07-02,115.0,1.297468,
309024,Take Me to the River,2016-03-18,90.0,1.327809,"river, horse, family secrets, cousin cousin relationship, nebraska"
330770,Evolution,2015-09-14,81.0,3.191394,"nurse, sea, beach, boy, pregnant, blood, woman director"
277713,Sunset Song,2015-12-04,135.0,2.710586,"shepherd, farmer, scottish"
364433,They Call Me Jeeg Robot,2015-05-12,112.0,10.649494,superhero
308674,Superpai,2015-02-27,123.0,0.419322,brazilian
287940,Night Sights,2011-12-31,89.0,2.124093,
20431,Sakuran,2007-02-24,111.0,1.349005,woman director
37941,Vinnaithaandi Varuvaayaa,2010-02-26,157.0,1.036233,
341420,Demonte Colony,2015-05-22,116.0,0.918321,
21463,Roja,1992-08-15,137.0,0.589798,
20049,Ayan,2009-04-03,162.0,1.937874,gang of smugglers
82124,Mouna Raagam,1986-08-15,160.0,0.437959,
53883,Anjathe,2008-02-14,160.0,0.158599,suspense
236808,Pizza 2: Villa,2013-11-14,102.0,0.789104,"supernatural, writer"
70988,Yuddham Sei,2011-02-04,160.0,0.986974,
66536,Eeram,2009-09-11,0.0,0.36954,attempted murder
66344,Pammal K. Sambandam,2002-01-15,160.0,0.475954,romantic comedy
165432,Joi Baba Felunath,1979-01-04,112.0,2.238456,
62241,Long Way Down,2010-11-30,543.0,1.097027,
72188,Noiseman Sound Insect,1997-01-01,16.0,0.144065,
363846,Motherland,2015-10-15,110.0,0.976242,
181656,Asura,2012-09-29,76.0,2.373448,"war, growing up, beast, anime"
198993,Area 88,1985-02-05,201.0,0.620677,
284135,Hill of Freedom,2014-09-04,66.0,1.249293,
160075,Nobody's Daughter Haewon,2013-02-28,90.0,1.965104,"professor, daughter"
187662,Tokyo Family,2013-01-18,146.0,1.48277,
385317,Hot Bot,2016-03-01,86.0,4.387615,"female, robot"
191824,Rushlights,2013-06-21,96.0,6.620285,
60807,Kick,2009-05-08,155.0,0.827978,
31626,Bommarillu,2006-08-09,170.0,0.654216,romantic comedy
31629,Arundhati,2009-01-16,132.0,0.558002,suspense
81060,Happy,2006-01-27,150.0,0.190998,
23776,Parugu,2008-05-01,145.0,0.976507,
199160,Happy Days,2007-09-28,160.0,0.815203,"college, friendship, teenager, relationship"
34763,Aarya 2,2009-11-27,163.0,0.476043,
117058,Desamuduru,2007-01-12,150.0,0.588809,
19754,The Amy Fisher Story,1993-01-03,96.0,1.997741,"lolita, romantic rivalry"
385232,Dudes & Dragons,2015-10-10,122.0,1.275544,
35106,Pray For Death,1985-01-11,92.0,1.20342,"martial arts, kung fu, sword, independent film, ninja, mafia, shot in the back, chainsaw, violence, shot in the arm, kicked in the head, shot in the throat, throwing star, arrow in chest"
323315,You're Ugly Too,2015-02-07,81.0,1.043122,
128722,Priest of Darkness,1936-04-30,82.0,0.284043,
162611,Portrait of a Young Man in Three Movements,1931-04-15,54.0,0.036471,
144436,Jack and the Beanstalk,1902-06-20,10.0,0.205349,
94702,Dream of a Rarebit Fiend,1906-02-24,6.0,0.510948,"dream, based on comic, cheese dream"
85220,The Thieving Hand,1908-02-01,5.0,0.188317,"thief, silent film, artificial limb"
140554,Fraktus,2012-11-06,95.0,1.651528,fictional band
277796,Hide and Seek,2014-06-20,82.0,1.173596,woman director
263976,The Staple of News,2014-04-09,94.0,0.128127,
369245,La felicità è un sistema complesso,2015-11-26,117.0,0.737315,
301348,Elvis & Nixon,2016-04-22,87.0,5.966121,"white house, usa president, 1970s, elvis, richard nixon, singer, photograph, woman director"
287179,The Iron Ministry,2014-08-15,82.0,0.376129,
163837,When Night Falls on the Reeperbahn,1967-10-12,98.0,0.490839,
81843,Let Him Be,2009-01-01,82.0,0.004706,
371647,Mahana,2016-09-01,103.0,1.260373,"new zealand, farm, rural setting, grudge, 1960s"
159281,Two Faces of the Dollar,1967-12-28,94.0,0.043995,
268271,The Battle of the Damned,1969-04-17,80.0,0.161813,world war ii
150029,"Durango Is Coming, Pay or Die",1971-03-05,100.0,0.20165,spaghetti western
103850,A Place Called Today,1972-06-15,103.0,0.01575,"racial tension, urban decay"
34052,Jack and the Beanstalk,1974-07-20,93.0,1.906173,"fairy tale, musical"
338065,Dil Dhadakne Do,2015-06-05,170.0,2.337434,"talking animal, woman director"
333352,Eye in the Sky,2015-09-11,102.0,10.564701,"terrorist, drone, u.s. military, air force base, combat drone"
367524,Kareem: Minority of One,2015-11-03,89.0,0.497687,"biography, basketball"
64407,Between Eleven and Midnight,1949-03-23,0.0,0.001443,
63224,The Truth About Bebe Donge,1952-02-13,110.0,0.398774,"suspense, film noir"
98302,Love and the Frenchwoman,1960-09-23,143.0,0.041026,
359025,Camino,2016-03-04,103.0,1.437022,
347752,Road Games,2016-03-04,95.0,2.824548,"female nudity, composer, nudity, artist, road trip, murder, suspense, mystery, serial killer, skinny dipping, swimming, killer, northern france, hitchhiking"
323665,Ava's Possessions,2015-03-16,89.0,2.769526,
382581,Monster High Great Scarrier Reef,2016-02-12,69.0,2.586309,"toys, monster high"
332706,Bleeding Heart,2015-04-16,80.0,2.802814,"pimp, yoga instructor, woman director, sex worker, deadbeat boyfriend"
150201,You Are Not Alone,2016-06-23,96.0,0.793136,"slice of life, slasher, pov"
347764,Goddess of Love,2015-08-31,96.0,1.202176,
291871,Yosemite,2016-01-01,80.0,2.076048,"based on novel, childhood friends, woman director, mountain lion, palo alto"
383140,Weaponized,2016-03-01,91.0,1.998282,
23704,The Rocket Post,2004-05-13,112.0,0.124832,
79550,Rogue River,2012-01-16,81.0,2.281582,
336652,Two Friends,2015-09-23,100.0,2.591979,
22812,Unnatural & Accidental,2006-07-07,0.0,0.087226,
97400,The Sweatbox,2002-09-13,86.0,1.03829,"behind the scenes, woman director, disney"
320588,"Hello, My Name Is Doris",2015-11-27,95.0,14.992311,"sexual fantasy, eccentric, co-worker, older woman younger man relationship, middle age, socially awkward"
131907,God is on Air,2002-01-01,91.0,0.167703,
214775,'Til Madness Do Us Part,2013-09-05,227.0,0.561471,
104338,La belle captive,1983-02-16,90.0,0.954204,"sex, fantasy"
348346,Lethal Seduction,2015-07-11,80.0,1.668234,
382913,Mellow Mud,2016-02-26,105.0,0.285596,
78088,Earthling,2011-03-14,114.0,0.9121,"space suit, spore"
85793,Legend of the Forest,1987-12-18,30.0,0.014473,"forest, environmentalism"
216016,The Amityville Asylum,2013-06-03,88.0,1.621948,
38531,Back Stage,1919-09-07,26.0,0.717345,
365447,Body Team 12,2015-04-19,13.0,0.338131,"liberia, short, ebola"
174187,That Little Band Of Gold,1915-03-14,25.0,0.076965,"marriage, silent film, short"
101858,The Movies,1925-10-07,19.0,0.003178,"big city, motion pictures, short, country bumpkin"
92927,A Quiet Place in the Country,1968-11-14,106.0,0.690595,"obsession, psychic"
186268,Angels in Disguise,1949-09-25,63.0,0.039889,bowery boys
37754,"Cornbread, Earl and Me",1975-05-21,95.0,0.028101,
262536,Draegerman Courage,1937-05-15,58.0,0.672146,"miner, fired from the job"
41383,Five Shaolin Masters,1974-12-25,105.0,0.991225,"fistfight, shaolin kung fu, fighting, martial arts training"
224339,Onaayum Aattukkuttiyum,2013-09-27,144.0,0.38313,guilty conscience
73983,Race Street,1948-09-11,79.0,0.141565,nightclub
95552,Jungle Cavalcade,1941-07-03,76.0,0.001177,
65270,Kenny Chesney: Summer In 3D,2010-08-21,0.0,0.071225,"country music, concert, live performance"
166904,Master Minds,1949-11-27,64.0,0.43573,bowery boys
34462,Women in Cages,1971-10-19,81.0,2.446506,"female nudity, prison, rape, sex, exploitation, sadism, guillotine, philippines, murder, sexploitation, betrayal, independent film, lesbian, jungle, lesbian sex"
257004,The Stalker,2013-03-01,90.0,0.892921,
177622,I Dream Of Wires,2014-11-10,96.0,0.786443,"music instrument, electronic music score, synthesizer, manufacturing, alternative lifestyle, modular"
2989,Roar,1981-11-12,102.0,1.307263,"africa, lion, elephant, vegetarian, leopard, tiger, zebra, wildlife, independent film, jungle, blood, exploitation film, animal attack, wildlife reserve, wildlife conservation"
181565,Outing - Engaged by Mistake,2013-03-30,96.0,1.26876,
206289,Mademoiselle C,2013-09-11,93.0,0.575144,fashion
46043,Miss Oyu,1951-06-22,94.0,0.497952,"japan, sister sister relationship, death in childbirth"
333385,Mr. Right,2016-02-29,95.0,7.317816,"hitman, romantic comedy"
212270,The Flying Man,2013-07-08,9.0,0.5616,
3938,Blondie Plays Cupid,1940-10-31,72.0,0.56455,
93212,Waitress!,1981-05-13,88.0,0.247702,central park
99368,All the Love You Cannes!,2002-05-16,0.0,0.133291,
41568,Tales from the Crapper,2004-01-29,90.0,1.587405,
311585,Make Your Own Damn Movie,2005-01-01,300.0,0.349976,
136585,Return to Nuke 'Em High Volume 1,2013-05-16,85.0,1.526871,"satire, sequel, gore, campy, shock humor, gore movie"
207680,"Return to Return to Nuke 'Em High, aka Volume 2",2017-01-15,72.0,0.906976,
346494,Coconut Hero,2015-08-13,101.0,1.889834,"suicide attempt, high school, loneliness, death, first love"
337085,Estranged,2015-08-28,101.0,1.908936,road accident
332704,Backtrack,2015-07-25,90.0,6.727871,
336850,The Encounter,2015-05-05,85.0,1.285409,
65874,Borderline,1930-10-13,63.0,0.286199,
80881,The City Without Jews,1924-07-25,80.0,0.15037,
230235,Maïna,2014-03-21,103.0,0.731458,inuit
42606,Invocation of My Demon Brother,1969-01-01,12.0,0.490584,"surreal, demon, skull, satanic ritual"
388237,Tie Pimeään,1963-01-04,103.0,0.059224,
320048,Ratter,2015-01-24,80.0,5.78016,
88665,The Snake God,1970-11-28,94.0,0.000133,
23628,Road to Victory,2007-01-01,0.0,0.015715,
113752,USS Seaviper,2012-05-28,102.0,1.029707,
301224,54 Days,2014-11-16,87.0,0.068147,"australian, invasion, dystopia, post nuclear"
180021,Groupies,1970-11-08,85.0,0.587786,
369834,Sethupathi,2016-02-18,121.0,0.217053,"honest cop, power abuse, brave cop"
75745,Force,2011-09-23,137.0,1.549113,
41988,DC Showcase: Jonah Hex,2010-07-27,12.0,3.356801,"dc comics, showcase, jonah hex"
347689,Pee-wee's Big Holiday,2016-03-18,90.0,3.64791,"cult comedy, based on tv series"
339984,Miracles from Heaven,2016-03-17,117.0,7.528099,"miracle, christian, cure, woman director, accident"
54566,Millipilleri,1966-08-26,,0.001189,
55495,Noin 7 veljestä,1968-08-22,,0.013735,"robin hood, parody"
379925,The Answers,2015-02-06,8.0,0.323318,"afterlife, car crash, death, short"
171550,Pawn's Move,,73.0,0.035301,
347881,The Confirmation,2016-03-18,101.0,5.025097,
359549,Prologue,2015-06-01,6.0,0.460712,
292010,The Daughter,2015-10-09,96.0,3.71029,"australia, forest, unemployment, logging, friend"
54008,Sugar Hill,1974-02-01,91.0,0.937372,"blaxploitation, zombie"
299309,The Last Patrol,2014-10-23,87.0,0.056837,
278717,Test,2014-09-18,95.0,0.297445,
209266,Exit Marrakech,2013-06-28,123.0,1.998735,woman director
67852,Space Tourists,2010-06-01,98.0,0.208747,
326649,Life Is Sacred,2014-11-08,106.0,0.040096,
5728,Day of the Idiots,1981-10-31,110.0,0.23842,suicide
12422,This Night,2008-01-01,110.0,0.771313,
130544,Palermo or Wolfsburg,1980-02-01,175.0,0.060535,
63065,Neue Vahr Süd,2010-11-30,90.0,0.775613,"bremen, woman director"
382962,If These Knishes Could Talk: The Story of the NY Accent,,55.0,0.0,
291189,The Driftless Area,2015-04-18,95.0,11.875146,"criminal, hometown"
375012,Under the Shadow,2016-10-07,84.0,5.841,"mother, daughter, evil, 1980s, tehran"
312849,Ivy,2015-01-26,104.0,1.092242,
273912,The Young Kieslowski,2015-07-24,94.0,0.255766,
287719,Vinodentro,2013-12-12,0.0,0.392381,
63004,Don't Die Without Telling Me Where You're Going,1995-05-04,130.0,0.075991,magic
213595,Kokoyakyu: High School Baseball,2006-07-04,53.0,0.011459,
52488,A More Perfect Union,1989-01-07,111.0,0.035522,
98487,First Comes Courage,1943-07-29,88.0,0.054867,woman director
43093,The Giant Behemoth,1959-03-03,80.0,1.311197,"london england, monster, river thames, radiation, paleontologist, radium, cornwall, laboratory, giant monster, dinosaur, sea monster, cornwall england"
376311,Little Dead Rotting Hood,2016-01-05,90.0,2.480478,"wolf, mythology, undead, werewolf, red riding hood"
315664,Florence Foster Jenkins,2016-05-06,110.0,10.829116,"opera, biography, singing false"
49834,Beynelmilel,2006-12-29,0.0,0.851274,
24258,We Have Only One Life,1958-01-01,111.0,0.264598,
47683,Love at 16,2004-11-25,102.0,0.041196,
258800,The Drunkard,1950-01-23,105.0,0.402917,"wine, cobbler"
163018,"Learn How to Read and Write, Son",1981-09-30,96.0,0.554045,"greece, village life, satire, student, celebration, teacher student relationship, junta, generation gap, graduate"
377799,One Man and his Cow,2015-09-30,91.0,4.199624,"fair, cow, agriculture"
163791,And the Wife Shall Revere Her Husband,1965-06-28,105.0,0.304438,
64674,Alice in the Navy,1961-02-20,87.0,0.389976,
374021,Groom from London,1967-04-16,78.0,0.051059,
379508,Throbs at the Desk,1963-11-11,114.0,0.115549,
301494,I arhontissa ki o alitis,1968-11-07,109.0,0.07707,
47247,Extended Play,2006-10-19,90.0,0.660521,
48125,The Valiants of Samothrace,2003-10-24,85.0,0.405838,
167021,It's a Long Road,1998-02-18,118.0,0.151805,
38404,Bela Lugosi Meets a Brooklyn Gorilla,1952-09-04,74.0,0.107203,"gorilla, dream, mad scientist, jungle, new york city, brooklyn new york city"
71921,Here We Go Round the Mulberry Bush,1968-01-22,96.0,0.375375,"england, obsession, virgin, swinging 60s, sex comedy"
143839,Nothing But the Best,1964-03-10,99.0,0.726984,"satire, con artist"
365805,Wrecker,2015-11-06,83.0,3.377995,
72278,Bad Spelling,2004-11-03,90.0,0.158954,
83907,Underwater Love,2011-04-22,87.0,0.974656,
110468,Boys Will Be Boys,1935-07-01,80.0,0.453894,"prison, gambling, rugby, teacher, school, public school, lesson, playing cards, headmaster, will hay, jewels, diamonds, deputy head, rugby match"
329815,Disorder,2015-09-30,100.0,4.165542,"post traumatic stress  disorder, war veteran, bodyguard, soldier, threat, ex soldier, woman director"
12781,The Flying Classroom,1954-09-02,92.0,0.633356,"railway car, boarding school"
63317,Poor Pretty Eddie,1975-06-01,85.0,0.188011,"rape, redneck, backwoods, car"
272160,My Man is a Loser,2014-07-25,95.0,2.262251,
226693,Spieltrieb,2013-10-10,102.0,0.046509,
370902,The Land of OZ,2015-06-10,95.0,0.786265,
47845,12 Paces without a Head,2009-12-10,108.0,0.723258,
224951,Evil Feed,2013-10-23,90.0,8.097234,
242546,Bayonetta: Bloody Fate,2013-11-23,90.0,3.424565,"superhero, based on video game"
300403,Shana: The Wolf's Music,2014-08-17,96.0,0.654077,
228109,Two-Bit Waltz,2014-11-21,81.0,1.320951,woman director
302688,My Big Fat Greek Wedding 2,2016-03-23,94.0,6.344961,"comedy, wedding"
327528,Born to Be Blue,2015-09-13,97.0,4.470369,"jazz, biography, historical figure"
367108,Bathroom Break,2015-10-31,5.0,0.215093,
326119,Danny and the Wild Bunch,2014-02-18,5.0,0.092765,
203124,Failure,2013-06-16,4.0,0.585728,
167410,Hibernation,2005-02-10,15.0,0.073275,
357706,Irudhi Suttru,2016-01-28,112.0,0.756243,"corruption, sport, female boxing"
210302,Love's Routine,2013-06-19,9.0,0.723927,"routine, love, dark comedy, elderly couple, woman director"
208091,Saving Norman,2013-05-25,9.0,1.043899,hypochondriac
136366,Fugu & Tako,2012-09-21,10.0,0.125697,sushi bar
384205,The Gift,2014-07-26,8.0,0.596106,
110898,Apricot,2009-12-09,11.0,0.957378,
314029,Neon Bull,2016-01-14,101.0,1.720755,
38706,The Sect,1991-03-01,116.0,1.883218,
18188,"Digby, the Biggest Dog in the World",1973-12-01,88.0,0.384432,
46776,The Bliss of Mrs. Blossom,1968-01-01,93.0,0.308475,"secret, lover, hidden, bored housewife"
195029,"Coffee, Kill Boss",2013-08-30,0.0,0.095628,
58559,Confession of a Child of the Century,2012-08-29,120.0,0.77848,woman director
378137,Hannibal Buress: Comedy Camisado,2016-02-05,61.0,0.826674,stand-up comedy
387054,Jimmy Carr: Funny Business,2016-03-18,62.0,1.253711,
124993,Hindle Wakes,1927-09-12,120.0,0.101284,
42291,The Buddha,2010-04-17,120.0,0.386889,"buddhism, buddha"
31184,The Accidental Gangster and the Mistaken Courtesean,2008-12-03,103.0,1.251085,
